Unnamed: 0,date,Month,Day,Year,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip,IntCondition,month,p1,p2,p3,p4,p5,Season,IntSeason,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,Date,Event
677,11/11/2021,November,11,2021,76.64583333,48.14583333,44.125,4.0625,0.008432517,29.84375,0.0,7,11,55.0,48,69,42,37,Fall,3,67,70,37,65,87,29,50,15,1.0,20.0,2021-11-11,0
678,11/12/2021,November,12,2021,77.4375,43.60416667,33.22916667,4.479166667,0.008432517,29.85770833,0.0,6,11,56.0,49,70,43,38,Fall,3,67,68,35,63,85,31,51,17,2.0,21.0,2021-11-12,0
679,11/13/2021,November,13,2021,76.46808511,42.10638298,31.89361702,3.638297872,0.008432517,29.86319149,0.0,8,11,55.0,48,69,42,37,Fall,3,67,75,42,70,92,33,51,19,12.0,31.0,2021-11-13,0
680,11/14/2021,November,14,2021,75.59574468,49.53191489,45.76595745,4.042553191,0.008432517,29.81957447,0.0,6,11,57.0,50,71,44,39,Fall,3,68,71,38,66,88,28,50,14,13.0,32.0,2021-11-14,0
681,11/15/2021,November,15,2021,75.32608696,33.45652174,28.45652174,5.086956522,0.008432517,29.79565217,0.0,4,11,57.0,50,71,44,39,Fall,3,68,68,35,63,85,30,51,16,38.0,57.0,2021-11-15,0
682,11/16/2021,November,16,2021,75.27083333,29.20833333,19.79166667,4.604166667,0.008432517,29.795,0.0,5,11,57.0,50,71,44,39,Fall,3,68,70,37,65,87,38,49,24,40.0,59.0,2021-11-16,0
683,11/17/2021,November,17,2021,74.77083333,33.10416667,24.39583333,7.645833333,0.008432517,29.83895833,0.0,7,11,55.0,48,69,42,37,Fall,3,67,66,33,61,83,31,51,17,31.0,50.0,2021-11-17,0
684,11/18/2021,November,18,2021,72.33333333,30.75,23.64583333,7.583333333,0.008432517,29.82916667,0.0,7,11,58.0,51,72,45,40,Fall,3,69,67,34,62,84,27,48,13,7.0,26.0,2021-11-18,0
685,11/19/2021,November,19,2021,70.9375,29.91666667,24.14583333,6.666666667,0.008432517,29.7725,0.0,7,11,58.0,51,72,45,40,Fall,3,69,62,29,57,79,30,49,16,16.0,35.0,2021-11-19,0
686,11/20/2021,November,20,2021,72.7826087,32.06521739,24.17391304,6.217391304,0.008432517,29.7773913,0.0,6,11,56.0,49,70,43,38,Fall,3,67,65,32,60,82,29,50,15,21.0,40.0,2021-11-20,0
687,11/21/2021,November,21,2021,74.76086957,31.2173913,21.32608696,10.06521739,0.008432517,29.85195652,0.0,6,11,57.0,50,71,44,39,Fall,3,68,65,32,60,82,30,48,16,8.0,27.0,2021-11-21,0
688,11/22/2021,November,22,2021,74.9375,34.5625,25.375,5.4375,0.008432517,29.8875,0.0,8,11,60.0,53,74,47,42,Fall,3,70,69,36,64,86,29,51,15,16.0,35.0,2021-11-22,0
689,11/23/2021,November,23,2021,72.20408163,52.44897959,51.3877551,5.897959184,0.008432517,29.81795918,0.0,5,11,58.0,51,72,45,40,Fall,3,69,69,36,64,86,30,49,16,6.0,25.0,2021-11-23,0
690,11/24/2021,November,24,2021,75.5106383,61.4893617,66.53191489,4.361702128,0.008432517,29.78765957,0.0,7,11,55.0,48,69,42,37,Fall,3,67,70,37,65,87,30,49,16,10.0,29.0,2021-11-24,0
691,11/25/2021,November,25,2021,74.04,59.62,66.54,4.36,0.008432517,29.8474,0.0,10,11,55.0,48,69,42,37,Fall,3,67,68,35,63,85,31,51,17,4.0,23.0,2021-11-25,0
692,11/26/2021,November,26,2021,74.44680851,51.12765957,48.12765957,5.0,0.008432517,29.87021277,0.0,8,11,56.0,49,70,43,38,Fall,3,67,72,39,67,89,30,49,16,18.0,37.0,2021-11-26,0
693,11/27/2021,November,27,2021,73.5,61.35416667,68.375,4.041666667,0.008432517,29.839375,0.0,10,11,55.0,48,69,42,37,Fall,3,67,69,36,64,86,29,49,15,8.0,27.0,2021-11-27,0
694,11/28/2021,November,28,2021,74.53061224,45.12244898,41.57142857,6.448979592,0.008432517,29.28673469,0.0,8,11,58.0,51,72,45,40,Fall,3,69,70,37,65,87,29,47,15,-5.0,14.0,2021-11-28,0
695,11/29/2021,November,29,2021,78.22727273,37.09090909,24.38636364,9.795454545,0.008432517,29.93068182,0.0,6,11,45.0,38,59,32,27,Fall,3,60,76,43,71,93,31,54,17,17.0,36.0,2021-11-29,0
696,11/30/2021,November,30,2021,75.85416667,33.91666667,23.60416667,8.875,0.008432517,29.2875,0.0,5,11,44.0,37,58,31,26,Fall,3,59,67,34,62,84,32,48,18,42.0,61.0,2021-11-30,0
697,12/1/2021,December,1,2021,73.06382979,32.38297872,25.31914894,7.659574468,0.008432517,29.88595745,0.0,3,12,76.0,38,59,49,21,Winter,1,118,70,37,65,70,28,52,14,4.0,23.0,2021-12-01,0
698,12/2/2021,December,2,2021,72.70833333,34.70833333,27.35416667,8.708333333,0.008432517,29.294375,0.0,5,12,76.0,38,59,49,21,Winter,1,118,69,36,64,69,32,49,18,17.0,36.0,2021-12-02,0
699,12/3/2021,December,3,2021,73.06122449,35.20408163,26.6122449,5.959183673,0.008432517,29.93102041,0.0,5,12,77.0,39,60,50,22,Winter,1,120,70,37,65,70,29,51,15,-5.0,14.0,2021-12-03,0
700,12/4/2021,December,4,2021,70.8125,39.9375,35.4375,5.625,0.008432517,29.92625,0.0,6,12,76.0,38,59,49,21,Winter,1,118,69,36,64,69,29,47,15,35.0,54.0,2021-12-04,0
701,12/5/2021,December,5,2021,68.64583333,51.89583333,54.97916667,4.083333333,0.008432517,29.90729167,0.0,7,12,81.0,43,64,54,26,Winter,1,128,69,36,64,69,27,49,13,19.0,38.0,2021-12-05,0
702,12/6/2021,December,6,2021,71.65957447,45.25531915,46.27659574,6.553191489,0.008432517,29.31659574,0.0,8,12,75.0,37,58,48,20,Winter,1,116,68,35,63,68,29,49,15,24.0,43.0,2021-12-06,0
703,12/7/2021,December,7,2021,69.63829787,39.80851064,35.46808511,7.404255319,0.008432517,29.99021277,0.0,7,12,76.0,38,59,49,21,Winter,1,118,69,36,64,69,35,51,21,48.0,67.0,2021-12-07,0
704,12/8/2021,December,8,2021,68.04255319,37.44680851,35.10638298,5.085106383,0.008432517,29.97042553,0.0,8,12,77.0,39,60,50,22,Winter,1,120,72,39,67,72,28,50,14,4.0,23.0,2021-12-08,0
705,12/9/2021,December,9,2021,68.74468085,34.82978723,31.70212766,6.574468085,0.008432517,30.02021277,0.0,5,12,76.0,38,59,49,21,Winter,1,118,76,43,71,76,29,47,15,2.0,21.0,2021-12-09,0
706,12/10/2021,December,10,2021,67.93617021,35.34042553,32.93617021,7.127659574,0.008432517,30.05787234,0.0,4,12,76.0,38,59,49,21,Winter,1,118,73,40,68,73,30,52,16,15.0,34.0,2021-12-10,0
707,12/11/2021,December,11,2021,65.70833333,35.02083333,36.1875,4.4375,0.008432517,29.37604167,0.0,6,12,75.0,37,58,48,20,Winter,1,116,69,36,64,69,28,54,14,12.0,31.0,2021-12-11,0
708,12/12/2021,December,12,2021,67.35416667,46.54166667,49.375,4.4375,0.008432517,29.95770833,0.0,6,12,76.0,38,59,49,21,Winter,1,118,68,35,63,68,28,52,14,15.0,34.0,2021-12-12,0
709,12/13/2021,December,13,2021,65.27083333,42.66666667,46.10416667,5.166666667,0.008432517,29.32854167,0.0,7,12,76.0,38,59,49,21,Winter,1,118,75,42,70,75,33,50,19,26.0,45.0,2021-12-13,0
710,12/14/2021,December,14,2021,67.625,38.14583333,41.22916667,5.0,0.008432517,29.9625,0.0,6,12,75.0,37,58,48,20,Winter,1,116,70,37,65,70,31,50,17,43.0,62.0,2021-12-14,0
711,12/15/2021,December,15,2021,64.64583333,35.95833333,38.16666667,4.4375,0.008432517,29.99,0.0,7,12,77.0,39,60,50,22,Winter,1,120,68,35,63,68,29,52,15,24.0,43.0,2021-12-15,0
712,12/16/2021,December,16,2021,62.6875,26.52083333,29.20833333,6.833333333,0.008432517,30.029375,0.0,6,12,76.0,38,59,49,21,Winter,1,118,69,36,64,69,31,49,17,24.0,43.0,2021-12-16,0
713,12/17/2021,December,17,2021,61.77083333,20.625,22.39583333,8.4375,0.008432517,30.095,0.0,7,12,75.0,37,58,48,20,Winter,1,116,69,36,64,69,29,49,15,0.0,19.0,2021-12-17,0
714,12/18/2021,December,18,2021,61.54166667,22.8125,24.77083333,6.375,0.008432517,30.070625,0.0,8,12,76.0,38,59,49,21,Winter,1,118,68,35,63,68,29,50,15,1.0,20.0,2021-12-18,0
715,12/19/2021,December,19,2021,61.83333333,26.04166667,28.875,4.708333333,0.008432517,30.0425,0.0,6,12,75.0,37,58,48,20,Winter,1,116,70,37,65,70,33,50,19,1.0,20.0,2021-12-19,0
716,12/20/2021,December,20,2021,63.87234043,45.9787234,53.76595745,5.808510638,0.008432517,29.98574468,0.0,7,12,76.0,38,59,49,21,Winter,1,118,69,36,64,69,29,50,15,39.0,58.0,2021-12-20,0
717,12/21/2021,December,21,2021,69.0,60.70833333,76.875,5.125,0.008432517,29.92270833,0.0,14,12,75.0,37,58,48,20,Winter,1,116,68,35,63,68,32,48,18,42.0,61.0,2021-12-21,0
718,12/22/2021,December,22,2021,69.27083333,61.52083333,74.9375,7.166666667,0.008432517,29.858125,0.0,14,12,75.0,37,58,48,20,Winter,1,116,76,43,71,76,27,50,13,10.958753437213566,29.958753437213566,2021-12-22,0
719,12/23/2021,December,23,2021,70.52083333,62.14583333,71.64583333,5.9375,0.008432517,29.83145833,0.0,11,12,76.0,38,59,49,21,Winter,1,118,70,37,65,70,30,50,16,26.0,45.0,2021-12-23,0
720,12/24/2021,December,24,2021,72.63829787,45.68085106,38.63829787,5.70212766,0.008432517,29.86765957,0.0,8,12,78.0,40,61,51,23,Winter,1,122,66,33,61,66,28,47,14,6.0,25.0,2021-12-24,0
721,12/25/2021,December,25,2021,70.33333333,50.89583333,51.89583333,4.0,0.008432517,29.90604167,0.0,8,12,80.0,42,63,53,25,Winter,1,126,67,34,62,67,30,51,16,19.0,38.0,2021-12-25,1
722,12/26/2021,December,26,2021,71.66666667,62.0,72.91666667,6.979166667,0.008432517,29.91833333,0.0,13,12,76.0,38,59,49,21,Winter,1,118,69,36,64,69,30,47,16,-2.0,17.0,2021-12-26,0
723,12/27/2021,December,27,2021,63.39583333,55.35416667,76.47916667,6.25,0.008432517,29.35479167,0.0,14,12,78.0,40,61,51,23,Winter,1,122,67,34,62,67,33,48,19,63.0,82.0,2021-12-27,0
724,12/28/2021,December,28,2021,64.0,52.0,67.60416667,7.75,0.008432517,29.9975,0.0,13,12,77.0,39,60,50,22,Winter,1,120,68,35,63,68,34,47,20,60.0,79.0,2021-12-28,0
725,12/29/2021,December,29,2021,62.625,47.14583333,59.66666667,7.854166667,0.008432517,30.041875,0.0,8,12,76.0,38,59,49,21,Winter,1,118,70,37,65,70,31,48,17,40.0,59.0,2021-12-29,0
726,12/30/2021,December,30,2021,62.79166667,45.125,54.6875,7.5625,0.008432517,30.083125,0.0,8,12,75.0,37,58,48,20,Winter,1,116,68,35,63,68,31,50,17,35.0,54.0,2021-12-30,0
727,12/31/2021,December,31,2021,66.79166667,35.29166667,32.58333333,11.52083333,0.008432517,30.098125,0.0,7,12,80.0,42,63,53,25,Winter,1,126,66,33,61,66,33,48,19,38.0,57.0,2021-12-31,0
728,1/1/2022,January,1,2022,65.10416667,35.45833333,35.08333333,6.8125,0.008432517,30.06125,0.0,6,1,45.0,38,59,49,21,Winter,1,141,67,34,62,67,30,49,16,21.0,44.0,2022-01-01,0
729,1/2/2022,January,2,2022,67.58333333,32.89583333,29.47916667,10.39583333,0.008432517,30.008125,0.0,5,1,45.0,38,59,49,21,Winter,1,141,69,36,64,69,31,48,17,65.0,88.0,2022-01-02,0
730,1/3/2022,January,3,2022,68.19148936,36.40425532,31.85106383,7.659574468,0.008432517,29.95382979,0.0,7,1,45.0,38,59,49,21,Winter,1,141,70,37,65,70,33,53,19,86.0,109.0,2022-01-03,0
731,1/4/2022,January,4,2022,65.54166667,45.02083333,50.97916667,5.5,0.008432517,29.934375,0.0,11,1,46.0,39,60,50,22,Winter,1,143,67,34,62,67,33,50,19,1.0,24.0,2022-01-04,0
732,1/5/2022,January,5,2022,64.02083333,58.45833333,83.39583333,4.541666667,0.008432517,29.88416667,0.0,15,1,44.0,37,58,48,20,Winter,1,139,68,35,63,68,27,53,13,-4.0,19.0,2022-01-05,0
733,1/6/2022,January,6,2022,62.375,56.29166667,82.375,10.5,0.008432517,29.87708333,0.0,16,1,46.0,39,60,50,22,Winter,1,143,69,36,64,69,34,53,20,43.0,66.0,2022-01-06,0
734,1/7/2022,January,7,2022,61.5,50.9375,70.14583333,5.895833333,0.008432517,29.875625,0.0,9,1,47.0,40,61,51,23,Winter,1,145,70,37,65,70,32,47,18,33.0,56.0,2022-01-07,0
735,1/8/2022,January,8,2022,60.5106383,43.82978723,59.25531915,4.340425532,0.008432517,29.9187234,0.0,7,1,44.0,37,58,48,20,Winter,1,139,70,37,65,70,34,51,20,39.0,62.0,2022-01-08,0
736,1/9/2022,January,9,2022,58.64583333,46.54166667,66.9375,6.354166667,0.008432517,29.96625,0.0,5,1,48.0,41,62,52,24,Winter,1,147,68,35,63,68,28,52,14,43.0,66.0,2022-01-09,0
737,1/10/2022,January,10,2022,59.63829787,47.65957447,68.12765957,3.531914894,0.008432517,29.99404255,0.0,10,1,44.0,37,58,48,20,Winter,1,139,68,35,63,68,32,51,18,12.0,35.0,2022-01-10,0
738,1/11/2022,January,11,2022,61.5,44.875,59.5,5.395833333,0.008432517,30.034375,0.0,4,1,46.0,39,60,50,22,Winter,1,143,68,35,63,68,28,52,14,1.0,24.0,2022-01-11,0
739,1/12/2022,January,12,2022,60.91489362,45.34042553,59.9787234,3.659574468,0.008432517,30.00234043,0.0,4,1,46.0,39,60,50,22,Winter,1,143,71,38,66,71,30,48,16,23.0,46.0,2022-01-12,0
740,1/13/2022,January,13,2022,61.77083333,45.4375,61.5,4.541666667,0.008432517,29.963125,0.0,9,1,46.0,39,60,50,22,Winter,1,143,66,33,61,66,32,48,18,34.0,57.0,2022-01-13,0
741,1/14/2022,January,14,2022,62.34042553,40.27659574,48.38297872,6.0,0.008432517,29.9806383,0.0,4,1,45.0,38,59,49,21,Winter,1,141,68,35,63,68,32,50,18,30.0,53.0,2022-01-14,0
742,1/15/2022,January,15,2022,63.0,40.36363636,45.90909091,7.25,0.008432517,29.99636364,0.0,3,1,45.0,38,59,49,21,Winter,1,141,69,36,64,69,30,48,16,43.0,66.0,2022-01-15,0
743,1/16/2022,January,16,2022,64.52083333,38.875,41.39583333,10.45833333,0.008432517,30.000625,0.0,5,1,46.0,39,60,50,22,Winter,1,143,71,38,66,71,30,50,16,30.0,53.0,2022-01-16,0
744,1/17/2022,January,17,2022,67.21276596,38.72340426,37.80851064,5.553191489,0.008432517,30.02085106,0.0,3,1,47.0,40,61,51,23,Winter,1,145,67,34,62,67,29,48,15,24.0,47.0,2022-01-17,0
745,1/18/2022,January,18,2022,66.22916667,40.70833333,43.27083333,5.291666667,0.008432517,30.005625,0.0,5,1,45.0,38,59,49,21,Winter,1,141,69,36,64,69,32,49,18,16.0,39.0,2022-01-18,0
746,1/19/2022,January,19,2022,67.80851064,53.63829787,62.19148936,7.808510638,0.008432517,29.9087234,0.0,7,1,49.0,42,63,53,25,Winter,1,149,72,39,67,72,29,50,15,41.0,64.0,2022-01-19,0
747,1/20/2022,January,20,2022,74.1875,63.72916667,72.375,7.5,0.008432517,29.78375,0.0,7,1,44.0,37,58,48,20,Winter,1,139,67,34,62,67,30,50,16,23.0,46.0,2022-01-20,0
748,1/21/2022,January,21,2022,74.4893617,60.72340426,65.04255319,17.63829787,0.008432517,29.69382979,0.0,11,1,46.0,39,60,50,22,Winter,1,143,72,39,67,72,30,48,16,25.0,48.0,2022-01-21,0
749,1/22/2022,January,22,2022,67.81632653,24.48979592,23.0,13.30612245,0.008432517,29.71510204,0.0,13,1,47.0,40,61,51,23,Winter,1,145,67,34,62,67,33,49,19,9.0,32.0,2022-01-22,0
750,1/23/2022,January,23,2022,61.5,23.52,24.76,5.82,0.008432517,29.8296,0.0,8,1,46.0,39,60,50,22,Winter,1,143,69,36,64,69,29,47,15,9.0,32.0,2022-01-23,0
751,1/24/2022,January,24,2022,58.57142857,33.93877551,41.81632653,4.959183673,0.008432517,29.8744898,0.0,4,1,44.0,37,58,48,20,Winter,1,139,71,38,66,71,28,50,14,25.0,48.0,2022-01-24,0
752,1/25/2022,January,25,2022,60.74468085,38.19148936,46.21276596,4.978723404,0.008432517,29.91234043,0.0,5,1,46.0,39,60,50,22,Winter,1,143,66,33,61,66,32,49,18,14.0,37.0,2022-01-25,0
753,1/26/2022,January,26,2022,62.87755102,41.87755102,52.42857143,5.326530612,0.008432517,29.91734694,0.0,4,1,47.0,40,61,51,23,Winter,1,145,66,33,61,66,29,48,15,19.0,42.0,2022-01-26,0
754,1/27/2022,January,27,2022,62.55319149,40.06382979,47.0212766,4.829787234,0.008432517,29.96404255,0.0,6,1,46.0,39,60,50,22,Winter,1,143,67,34,62,67,31,49,17,15.0,38.0,2022-01-27,0
755,1/28/2022,January,28,2022,63.4375,45.29166667,56.95833333,5.6875,0.008432517,29.96125,0.0,8,1,46.0,39,60,50,22,Winter,1,143,67,34,62,67,30,50,16,25.0,48.0,2022-01-28,0
756,1/29/2022,January,29,2022,66.0212766,54.63829787,68.74468085,6.361702128,0.008432517,29.92957447,0.0,9,1,46.0,39,60,50,22,Winter,1,143,66,33,61,66,30,47,16,10.0,33.0,2022-01-29,0
757,1/30/2022,January,30,2022,69.22916667,60.5625,75.29166667,7.291666667,0.008432517,29.86354167,0.0,10,1,45.0,38,59,49,21,Winter,1,141,71,38,66,71,34,49,20,19.0,42.0,2022-01-30,0
758,1/31/2022,January,31,2022,73.77083333,62.02083333,69.89583333,8.5,0.008432517,29.801875,0.0,6,1,45.0,38,59,49,21,Winter,1,141,71,38,66,71,32,47,18,8.0,31.0,2022-01-31,0
759,2/1/2022,February,1,2022,72.93181818,56.31818182,62.25,4.886363636,0.008432517,29.82409091,0.0,9,2,44.0,37,58,48,20,Winter,1,139,71,44,39,47,33,48,19,43.0,54.0,2022-02-01,0
760,2/2/2022,February,2,2022,73.10416667,62.0625,69.54166667,9.020833333,0.008432517,29.78916667,0.0,8,2,48.0,41,62,52,24,Winter,1,147,73,46,41,48,31,48,17,23.0,34.0,2022-02-02,0
761,2/3/2022,February,3,2022,73.76595745,25.38297872,17.63829787,7.361702128,0.008432517,29.79021277,0.0,8,2,45.0,38,59,49,21,Winter,1,141,74,47,42,49,28,48,14,27.0,38.0,2022-02-03,0
762,2/4/2022,February,4,2022,70.375,37.125,35.625,5.833333333,0.008432517,29.755,0.0,4,2,46.0,39,60,50,22,Winter,1,143,72,45,40,48,31,50,17,18.0,29.0,2022-02-04,0
763,2/5/2022,February,5,2022,67.14893617,54.10638298,64.53191489,6.936170213,0.008432517,29.75319149,0.0,4,2,45.0,38,59,49,21,Winter,1,141,72,45,40,48,33,47,19,26.0,37.0,2022-02-05,1
764,2/6/2022,February,6,2022,70.64583333,56.33333333,62.22916667,7.604166667,0.008432517,29.85145833,0.0,4,2,45.0,38,59,49,21,Winter,1,141,72,45,40,48,32,47,18,29.0,40.0,2022-02-06,0
765,2/7/2022,February,7,2022,70.87234043,60.72340426,70.46808511,6.446808511,0.008432517,29.89085106,0.0,7,2,46.0,39,60,50,22,Winter,1,143,69,42,37,46,29,47,15,11.0,22.0,2022-02-07,0
766,2/8/2022,February,8,2022,69.27083333,57.9375,69.375,6.5,0.008432517,29.86458333,0.0,8,2,46.0,39,60,50,22,Winter,1,143,70,43,38,46,38,49,24,28.0,39.0,2022-02-08,0
767,2/9/2022,February,9,2022,68.33333333,54.33333333,66.3125,4.9375,0.008432517,29.919375,0.0,10,2,44.0,37,58,48,20,Winter,1,139,72,45,40,48,31,48,17,18.958753437213566,13.0,2022-02-09,0
768,2/10/2022,February,10,2022,68.44444444,43.11111111,41.22222222,3.888888889,0.008432517,30.0,0.0,8,2,45.0,38,59,49,21,Winter,1,141,73,46,41,48,27,47,13,3.0,14.0,2022-02-10,0
769,2/11/2022,February,11,2022,68.20833333,40.89583333,44.625,4.3125,0.008432517,29.9575,0.0,7,2,46.0,39,60,50,22,Winter,1,143,73,46,41,48,28,50,14,25.0,36.0,2022-02-11,0
770,2/12/2022,February,12,2022,68.7755102,40.28571429,42.20408163,6.673469388,0.008432517,29.88755102,0.0,6,2,48.0,41,62,52,24,Winter,1,147,69,42,37,46,29,48,15,9.0,20.0,2022-02-12,0
771,2/13/2022,February,13,2022,66.95918367,50.73469388,58.34693878,6.102040816,0.008432517,29.80081633,0.0,4,2,44.0,37,58,48,20,Winter,1,139,71,44,39,47,30,49,16,7.0,18.0,2022-02-13,0
772,2/14/2022,February,14,2022,68.29787234,51.57446809,59.40425532,5.191489362,0.008432517,29.80744681,0.0,5,2,47.0,40,61,51,23,Winter,1,145,70,43,38,46,33,50,19,18.958753437213566,12.0,2022-02-14,0
773,2/15/2022,February,15,2022,71.47916667,48.27083333,49.625,5.3125,0.008432517,29.82416667,0.0,4,2,44.0,37,58,48,20,Winter,1,139,69,42,37,46,37,47,23,13.0,24.0,2022-02-15,0
774,2/16/2022,February,16,2022,71.63829787,50.95744681,51.38297872,4.659574468,0.008432517,29.78,0.0,6,2,45.0,38,59,49,21,Winter,1,141,73,46,41,48,27,49,13,18.958753437213566,29.958753437213566,2022-02-16,0
775,2/17/2022,February,17,2022,70.5106383,50.91489362,56.25531915,4.489361702,0.008432517,29.74425532,0.0,8,2,45.0,38,59,49,21,Winter,1,141,70,43,38,46,31,50,17,10.0,21.0,2022-02-17,0
776,2/18/2022,February,18,2022,72.10638298,49.55319149,54.65957447,4.446808511,0.008432517,29.16744681,0.0,8,2,47.0,40,61,51,23,Winter,1,145,70,43,38,46,29,48,15,7.0,18.0,2022-02-18,0
777,2/19/2022,February,19,2022,73.61702128,44.42553191,39.19148936,5.659574468,0.008432517,29.89085106,0.0,2,2,48.0,41,62,52,24,Winter,1,147,70,43,38,46,31,51,17,20.0,31.0,2022-02-19,0
778,2/20/2022,February,20,2022,76.375,48.91666667,43.5,6.833333333,0.008432517,29.8375,0.0,3,2,48.0,41,62,52,24,Winter,1,147,71,44,39,47,29,50,15,18.958753437213566,12.0,2022-02-20,0
779,2/21/2022,February,21,2022,75.08333333,61.60416667,65.5,10.875,0.008432517,29.72625,0.0,5,2,47.0,40,61,51,23,Winter,1,145,71,44,39,47,31,49,17,18.0,29.0,2022-02-21,0
780,2/22/2022,February,22,2022,75.95833333,62.25,65.04166667,13.20833333,0.008432517,29.7175,0.0,6,2,45.0,38,59,49,21,Winter,1,141,70,43,38,46,29,49,15,18.958753437213566,12.0,2022-02-22,0
781,2/23/2022,February,23,2022,76.0625,55.3125,54.64583333,5.3125,0.008432517,29.84166667,0.0,10,2,47.0,40,61,51,23,Winter,1,145,70,43,38,46,30,55,16,22.0,33.0,2022-02-23,0
782,2/24/2022,February,24,2022,73.08333333,49.97916667,49.29166667,5.583333333,0.008432517,29.91229167,0.0,5,2,45.0,38,59,49,21,Winter,1,141,71,44,39,47,30,48,16,10.0,21.0,2022-02-24,0
783,2/25/2022,February,25,2022,73.91489362,56.55319149,61.42553191,7.319148936,0.008432517,29.86425532,0.0,8,2,46.0,39,60,50,22,Winter,1,143,70,43,38,46,29,50,15,10.0,21.0,2022-02-25,0
784,2/26/2022,February,26,2022,75.16666667,57.70833333,59.125,5.875,0.008432517,29.86979167,0.0,9,2,49.0,42,63,53,25,Winter,1,149,72,45,40,48,31,49,17,11.0,22.0,2022-02-26,0
785,2/27/2022,February,27,2022,74.6875,46.77083333,39.04166667,11.66666667,0.008432517,29.9725,0.0,8,2,45.0,38,59,49,21,Winter,1,141,73,46,41,48,30,47,16,14.0,25.0,2022-02-27,0
786,2/28/2022,February,28,2022,75.36956522,45.10869565,35.76086957,5.847826087,0.008432517,29.94195652,0.0,4,2,51.0,44,65,55,27,Winter,1,153,70,43,38,46,33,50,19,13.0,24.0,2022-02-28,0
787,3/1/2022,March,1,2022,74.97916667,57.29166667,57.02083333,5.5625,0.008432517,29.9075,0.0,6,3,80.0,42,63,36,39,Spring,2,80,72,45,40,48,32,47,18,19.958753437213566,13.0,2022-03-01,0
788,3/2/2022,March,2,2022,76.1875,49.97916667,41.9375,8.145833333,0.008432517,29.91416667,0.0,4,3,84.0,46,67,40,43,Spring,2,84,72,45,40,48,30,47,16,6.0,16.0,2022-03-02,0
789,3/3/2022,March,3,2022,74.64583333,53.33333333,49.20833333,6.5625,0.008432517,29.944375,0.0,5,3,80.0,42,63,36,39,Spring,2,80,72,45,40,48,30,48,16,5.0,15.0,2022-03-03,0
790,3/4/2022,March,4,2022,76.3125,57.14583333,56.41666667,5.416666667,0.008432517,29.9475,0.0,8,3,85.0,47,68,41,44,Spring,2,85,70,43,38,46,31,53,17,5.0,15.0,2022-03-04,0
791,3/5/2022,March,5,2022,76.4375,51.04166667,46.41666667,4.458333333,0.008432517,29.89916667,0.0,8,3,86.0,48,69,42,45,Spring,2,86,69,42,37,46,34,47,20,19.958753437213566,13.0,2022-03-05,0
792,3/6/2022,March,6,2022,75.76595745,54.70212766,51.12765957,8.978723404,0.008432517,29.81382979,0.0,4,3,81.0,43,64,37,40,Spring,2,81,70,43,38,46,30,47,16,19.958753437213566,7.0,2022-03-06,0
793,3/7/2022,March,7,2022,78.06382979,61.08510638,60.9787234,6.829787234,0.008432517,29.83702128,0.0,3,3,83.0,45,66,39,42,Spring,2,83,74,47,42,49,30,48,16,7.0,17.0,2022-03-07,0
794,3/8/2022,March,8,2022,79.5625,56.02083333,47.4375,7.270833333,0.008432517,29.85020833,0.0,6,3,84.0,46,67,40,43,Spring,2,84,70,43,38,46,31,49,17,23.0,33.0,2022-03-08,0
795,3/9/2022,March,9,2022,76.14583333,50.58333333,42.77083333,5.5,0.008432517,29.23041667,0.0,6,3,82.0,44,65,38,41,Spring,2,82,70,43,38,46,29,48,15,10.0,20.0,2022-03-09,0
796,3/10/2022,March,10,2022,78.89361702,54.53191489,45.21276596,5.063829787,0.008432517,29.20531915,0.0,8,3,81.0,43,64,37,40,Spring,2,81,70,43,38,46,31,49,17,5.0,15.0,2022-03-10,0
797,3/11/2022,March,11,2022,82.0,56.5106383,46.21276596,4.723404255,0.008432517,29.84744681,0.0,8,3,81.0,43,64,37,40,Spring,2,81,71,44,39,47,29,49,15,5.0,15.0,2022-03-11,0
798,3/12/2022,March,12,2022,83.60416667,51.125,36.64583333,6.395833333,0.008432517,29.809375,0.0,5,3,80.0,42,63,36,39,Spring,2,80,71,44,39,47,28,47,14,13.0,23.0,2022-03-12,0
799,3/13/2022,March,13,2022,82.95833333,49.20833333,37.125,5.791666667,0.008432517,29.81375,0.0,4,3,81.0,43,64,37,40,Spring,2,81,70,43,38,46,31,47,17,16.0,26.0,2022-03-13,0
800,3/14/2022,March,14,2022,82.39583333,59.10416667,48.29166667,7.5625,0.008432517,29.80875,0.0,2,3,83.0,45,66,39,42,Spring,2,83,70,43,38,46,31,48,17,10.0,20.0,2022-03-14,0
801,3/15/2022,March,15,2022,80.60416667,66.8125,64.70833333,8.729166667,0.008432517,29.759375,0.0,5,3,84.0,46,67,40,43,Spring,2,84,74,47,42,49,33,47,19,38.0,48.0,2022-03-15,0
802,3/16/2022,March,16,2022,80.375,69.41666667,70.5625,8.854166667,0.008432517,29.715,0.0,4,3,85.0,47,68,41,44,Spring,2,85,69,42,37,46,27,51,13,8.0,18.0,2022-03-16,0
