M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Temperature,Dew Point,Humidity,Wind Speed,Wind,Pressure,IntCondition,Year,Month,Day,datum,Ro6Classification,N02BEClassification,M01ABClassification,M01AEClassification,N02BAClassification,N05BClassification,R03Classification
7,1,1,23,3,1,5,4,89.56521739130434,76.17391304347827,65.34782608695652,12.0,231.0434782608696,29.542608695652174,2.217391304347826,2017,6,4,2017-06-04,1,0,1,0,0,0,1
3,6,4,9,5,0,0,8,89.34782608695652,74.3913043478261,61.73913043478261,10.434782608695652,226.2173913043478,29.542608695652174,4.826086956521739,2017,6,5,2017-06-05,1,0,0,1,1,0,0
1,3,0,17,3,0,5,7,90.71428571428572,74.14285714285714,58.71428571428572,13.714285714285714,218.7142857142857,29.550714285714285,5.714285714285714,2017,6,6,2017-06-06,1,0,0,0,0,0,1
5,3,3,20,12,0,20,6,89.28571428571429,75.14285714285714,63.61904761904762,14.952380952380953,212.3809523809524,29.56142857142857,4.857142857142857,2017,6,7,2017-06-07,1,0,1,0,0,1,1
4,1,3,13,4,0,2,4,88.86363636363636,75.72727272727273,65.63636363636364,9.954545454545457,218.13636363636363,29.563181818181818,5.818181818181818,2017,6,8,2017-06-08,1,0,0,0,0,0,0
1,3,3,10,2,0,0,6,90.52173913043478,75.0,61.17391304347826,14.043478260869565,246.7826086956522,29.5295652173913,4.826086956521739,2017,6,9,2017-06-09,1,0,0,0,0,0,0
9,6,4,15,2,0,7,3,90.04347826086956,74.17391304347827,60.34782608695652,12.91304347826087,231.1304347826087,29.491739130434784,3.652173913043478,2017,6,10,2017-06-10,1,0,1,1,1,0,1
5,3,7,22,5,0,2,3,90.33333333333331,74.22222222222223,60.0,11.833333333333334,235.27777777777777,22.932222222222222,3.111111111111111,2017,6,11,2017-06-11,1,0,1,0,1,0,0
4,3,0,8,3,0,5,9,89.77272727272727,73.9090909090909,60.36363636363637,12.0,234.45454545454547,29.470454545454547,3.863636363636364,2017,6,12,2017-06-12,1,0,0,0,0,0,1
3,2,3,8,9,0,0,9,89.08333333333333,74.75,63.16666666666666,17.208333333333332,240.25,29.45375,4.875,2017,6,13,2017-06-13,1,0,0,0,0,1,0
1,1,1,9,6,3,5,3,89.29166666666667,74.54166666666667,62.29166666666666,11.708333333333334,234.54166666666663,27.06833333333333,4.333333333333333,2017,6,14,2017-06-14,1,0,0,0,0,0,1
2,4,1,11,7,0,5,6,88.9,74.2,62.5,12.8,236.5,29.547500000000003,4.65,2017,6,15,2017-06-15,1,0,0,1,0,0,1
4,1,0,12,6,0,0,5,89.25,76.41666666666667,66.33333333333333,19.916666666666668,242.08333333333331,27.012083333333333,6.916666666666667,2017,6,16,2017-06-16,1,0,0,0,0,0,0
2,9,5,12,4,0,5,5,88.3913043478261,76.21739130434783,67.56521739130434,15.782608695652174,233.0,29.47086956521739,7.260869565217392,2017,6,17,2017-06-17,1,0,0,1,1,0,1
3,7,1,27,2,0,12,3,89.0,74.9090909090909,63.54545454545455,14.0,237.5,29.480000000000004,5.090909090909091,2017,6,18,2017-06-18,1,1,0,1,0,0,1
1,2,1,15,1,1,6,3,89.13636363636364,75.54545454545455,64.68181818181819,16.318181818181817,234.3181818181818,29.418636363636367,5.954545454545454,2017,6,19,2017-06-19,1,0,0,0,0,0,1
8,1,4,10,4,0,5,6,88.45454545454545,76.9090909090909,68.81818181818181,13.318181818181818,233.3181818181818,24.05181818181818,5.409090909090909,2017,6,20,2017-06-20,1,0,1,0,1,0,1
4,1,2,21,4,0,2,5,88.52173913043478,76.3913043478261,67.6086956521739,14.91304347826087,227.08695652173915,29.40304347826087,5.826086956521739,2017,6,21,2017-06-21,1,0,0,0,0,0,0
1,2,0,7,4,0,8,11,84.77272727272727,71.77272727272727,61.68181818181818,14.545454545454543,232.4090909090909,29.44727272727273,5.545454545454546,2017,6,22,2017-06-22,1,0,0,0,0,0,1
1,1,1,13,5,0,0,1,88.66666666666667,74.47619047619048,63.38095238095238,10.61904761904762,228.52380952380952,29.47571428571429,4.9523809523809526,2017,6,23,2017-06-23,0,0,0,0,0,0,0
5,4,5,20,4,1,0,1,89.04347826086956,75.08695652173913,64.0,10.391304347826088,232.1304347826087,29.401739130434784,4.434782608695652,2017,6,24,2017-06-24,0,0,1,1,1,0,0
6,2,6,22,4,0,0,5,89.27272727272727,75.9090909090909,65.18181818181819,4.818181818181818,156.63636363636363,28.029090909090908,3.1818181818181817,2017,6,25,2017-06-25,1,0,1,0,1,0,0
7,3,6,10,11,0,0,3,92.69565217391305,75.65217391304348,59.17391304347826,5.652173913043479,143.95652173913044,29.39608695652174,3.217391304347826,2017,6,26,2017-06-26,1,0,1,0,1,1,0
4,2,6,14,9,0,3,6,92.5909090909091,75.95454545454545,59.63636363636363,7.045454545454546,198.54545454545453,29.387727272727272,3.863636363636364,2017,6,27,2017-06-27,1,0,0,0,1,1,0
4,3,5,16,6,0,0,2,80.31818181818181,68.81818181818181,61.63636363636363,3.272727272727273,103.4090909090909,28.04909090909091,6.7727272727272725,2017,6,28,2017-06-28,0,0,0,0,1,0,0
4,4,6,17,1,0,21,5,84.82608695652173,76.65217391304348,77.6086956521739,5.695652173913044,91.04347826086956,29.39217391304348,12.173913043478262,2017,6,29,2017-06-29,1,0,0,1,1,0,1
6,2,2,18,2,0,0,6,85.18181818181819,77.45454545454545,78.22727272727273,10.045454545454543,214.95454545454547,29.372727272727275,11.545454545454543,2017,6,30,2017-06-30,1,0,1,0,0,0,0
3,2,1,9,4,0,10,4,86.95652173913044,77.17391304347827,67.65217391304348,14.478260869565217,250.69565217391303,29.37086956521739,6.217391304347826,2017,7,1,2017-07-01,1,0,0,0,0,0,1
4,4,2,9,6,0,0,4,87.33333333333333,75.91666666666667,69.125,12.541666666666666,243.95833333333331,29.3725,5.416666666666667,2017,7,2,2017-07-02,1,0,0,1,0,0,0
3,0,2,8,11,0,11,0,87.5,74.79166666666667,66.5,12.583333333333334,229.95833333333331,29.430000000000003,5.375,2017,7,3,2017-07-03,0,0,0,0,0,1,1
10,2,5,18,7,0,0,6,87.47826086956522,74.3913043478261,65.6086956521739,18.217391304347824,236.0,29.44217391304348,6.130434782608695,2017,7,4,2017-07-04,1,0,1,0,1,0,0
3,1,2,15,17,0,1,4,87.71428571428571,73.85714285714286,63.95238095238095,25.38095238095238,241.3809523809524,29.427142857142854,5.571428571428571,2017,7,5,2017-07-05,1,0,0,0,0,1,0
3,6,3,18,2,1,0,1,87.95652173913044,74.91304347826087,65.95652173913044,15.91304347826087,222.17391304347825,29.44,6.521739130434782,2017,7,6,2017-07-06,0,0,0,1,0,0,0
5,2,4,16,6,0,1,0,86.34782608695652,76.0,71.65217391304348,12.478260869565217,231.08695652173915,29.504782608695653,6.130434782608695,2017,7,7,2017-07-07,0,0,1,0,1,0,0
4,3,5,16,12,0,1,3,87.54545454545455,74.9090909090909,66.86363636363636,11.909090909090908,229.27272727272728,29.529090909090908,5.363636363636363,2017,7,8,2017-07-08,1,0,0,0,1,1,0
2,6,0,15,4,0,1,4,86.91666666666667,74.375,67.0,13.416666666666666,227.125,29.50375,6.666666666666667,2017,7,9,2017-07-09,1,0,0,1,0,0,0
2,4,3,11,5,2,7,3,84.43478260869566,76.21739130434783,76.26086956521739,14.652173913043478,235.0,29.51521739130435,10.0,2017,7,10,2017-07-10,1,0,0,1,0,0,1
2,0,0,18,2,0,7,2,84.0,77.34782608695652,80.08695652173913,18.17391304347826,236.95652173913044,29.48130434782609,10.434782608695652,2017,7,11,2017-07-11,0,0,0,0,0,0,1
2,4,0,14,11,0,3,0,85.18181818181819,76.45454545454545,75.36363636363636,14.363636363636363,231.27272727272728,29.469090909090912,7.363636363636363,2017,7,12,2017-07-12,0,0,0,1,0,1,0
3,3,1,10,4,3,3,2,86.19047619047619,75.95238095238095,72.0952380952381,12.285714285714286,236.9047619047619,29.482857142857146,6.238095238095238,2017,7,13,2017-07-13,0,0,0,0,0,0,0
2,3,2,16,8,0,5,3,86.125,74.79166666666667,69.33333333333333,10.541666666666666,239.33333333333331,28.265416666666667,7.791666666666667,2017,7,14,2017-07-14,1,0,0,0,0,0,1
3,9,3,21,3,0,0,2,85.16666666666667,75.125,72.91666666666667,14.458333333333334,254.29166666666663,28.230416666666667,9.791666666666666,2017,7,15,2017-07-15,0,0,0,1,0,0,0
11,10,3,19,6,0,0,1,82.91666666666667,76.91666666666667,81.95833333333333,12.583333333333334,267.3333333333333,29.42875,9.125,2017,7,16,2017-07-16,0,0,1,1,0,0,0
9,4,3,16,6,2,4,3,85.29166666666667,76.25,74.66666666666667,13.958333333333334,257.9166666666667,29.4275,5.833333333333333,2017,7,17,2017-07-17,1,0,1,1,0,0,1
9,5,1,14,8,0,20,4,86.54166666666667,76.625,72.95833333333333,7.125,230.0,29.40833333333333,8.083333333333334,2017,7,18,2017-07-18,1,0,1,1,0,0,1
6,3,4,21,6,3,1,6,85.08333333333333,75.91666666666667,76.45833333333333,4.375,35.708333333333336,29.426666666666662,12.041666666666666,2017,7,19,2017-07-19,1,0,1,0,1,0,0
5,3,3,18,11,2,2,2,87.0,75.83333333333333,71.08333333333333,4.375,173.66666666666666,29.37291666666667,4.708333333333333,2017,7,20,2017-07-20,0,0,1,0,0,1,0
2,1,3,14,5,0,0,3,86.5,77.83333333333333,75.41666666666667,10.833333333333334,214.83333333333331,29.39375,5.791666666666667,2017,7,21,2017-07-21,1,0,0,0,0,0,0
3,5,5,22,3,1,0,2,85.41666666666667,76.33333333333333,74.33333333333333,10.791666666666666,245.95833333333331,28.192916666666665,6.666666666666667,2017,7,22,2017-07-22,0,0,0,1,1,0,0
7,2,2,12,4,0,4,5,84.66666666666667,75.58333333333333,74.5,11.291666666666666,246.79166666666663,29.4125,5.541666666666667,2017,7,23,2017-07-23,1,0,1,0,0,0,1
4,1,1,15,6,0,0,3,84.52173913043478,74.3913043478261,72.08695652173913,10.826086956521738,245.7826086956522,29.405652173913044,5.3478260869565215,2017,7,24,2017-07-24,1,0,0,0,0,0,0
6,2,2,14,5,0,6,0,85.25,74.375,70.54166666666667,12.958333333333334,241.16666666666663,29.38791666666667,5.291666666666667,2017,7,25,2017-07-25,0,0,1,0,0,0,1
3,6,3,15,11,1,1,1,85.0,75.58333333333333,73.54166666666667,10.833333333333334,251.41666666666663,29.4325,6.5,2017,7,26,2017-07-26,0,0,0,1,0,1,0
5,0,0,12,8,0,0,1,85.9090909090909,75.54545454545455,71.72727272727273,10.409090909090908,249.72727272727272,29.500454545454545,6.2727272727272725,2017,7,27,2017-07-27,0,0,1,0,0,0,0
4,5,1,16,10,0,0,3,85.3913043478261,74.73913043478261,71.21739130434783,9.652173913043478,232.2173913043478,29.51782608695652,5.304347826086956,2017,7,28,2017-07-28,1,0,0,1,0,1,0
3,3,2,14,1,0,0,4,83.33333333333333,75.91666666666667,78.125,8.208333333333334,222.5,29.52875,10.625,2017,7,29,2017-07-29,1,0,0,0,0,0,0
5,2,2,13,11,0,0,1,84.25,76.08333333333333,76.75,10.208333333333334,245.0,29.53,8.125,2017,7,30,2017-07-30,0,0,1,0,0,1,0
7,1,2,21,9,0,5,2,84.91666666666667,75.04166666666667,72.79166666666667,11.666666666666666,239.375,29.495,5.125,2017,7,31,2017-07-31,0,0,1,0,0,1,1
7,3,2,16,3,0,1,1,84.1304347826087,75.69565217391305,75.78260869565217,10.391304347826088,233.0,29.503478260869567,7.260869565217392,2017,8,1,2017-08-01,0,0,1,0,0,0,0
6,2,1,25,2,0,1,4,85.08333333333333,75.16666666666667,72.5,11.541666666666666,222.375,29.49875,7.25,2017,8,2,2017-08-02,1,0,1,0,0,0,0
6,0,4,10,8,0,1,3,85.61904761904762,73.61904761904762,68.19047619047619,16.19047619047619,237.0,28.04047619047619,7.761904761904762,2017,8,3,2017-08-03,1,0,1,0,1,0,0
8,4,1,15,11,2,5,2,85.45833333333333,74.0,68.91666666666667,12.5,241.20833333333331,28.15625,6.916666666666667,2017,8,4,2017-08-04,0,0,1,1,0,1,1
4,2,2,12,1,0,0,2,85.65217391304348,74.56521739130434,70.17391304347827,9.73913043478261,225.2173913043478,29.40304347826087,4.956521739130435,2017,8,5,2017-08-05,0,0,0,0,0,0,0
2,3,1,13,6,0,0,3,86.08333333333333,73.91666666666667,67.875,6.458333333333333,175.41666666666666,29.477500000000003,5.291666666666667,2017,8,6,2017-08-06,1,0,0,0,0,0,0
1,5,3,16,9,2,0,0,84.17391304347827,74.30434782608695,72.52173913043478,7.0,195.7391304347826,29.51391304347826,7.565217391304348,2017,8,7,2017-08-07,0,0,0,1,0,1,0
6,1,2,11,8,0,0,4,84.5,74.75,72.79166666666667,3.5,106.04166666666669,29.540000000000003,7.041666666666667,2017,8,8,2017-08-08,1,0,1,0,0,0,0
2,4,3,13,15,0,2,2,84.75,74.91666666666667,73.125,7.208333333333333,217.70833333333331,29.512500000000003,7.708333333333333,2017,8,9,2017-08-09,0,0,0,1,0,1,0
0,3,4,9,19,0,3,1,84.875,75.16666666666667,72.91666666666667,10.583333333333334,212.91666666666663,29.48375,5.333333333333333,2017,8,10,2017-08-10,0,0,0,0,1,1,0
4,2,5,8,6,3,0,0,84.5,75.16666666666667,74.625,12.666666666666666,237.45833333333331,29.49375,7.0,2017,8,11,2017-08-11,0,0,0,0,1,0,0
2,5,2,23,4,0,6,2,84.70833333333333,73.16666666666667,68.83333333333333,17.541666666666668,237.5,29.48875,6.666666666666667,2017,8,12,2017-08-12,0,0,0,1,0,0,1
3,3,2,24,5,0,1,1,84.70833333333333,72.79166666666667,68.75,18.166666666666668,245.91666666666663,29.49875,7.916666666666667,2017,8,13,2017-08-13,0,0,0,0,0,0,0
11,2,4,12,4,0,0,2,84.91304347826087,72.26086956521739,66.21739130434783,13.869565217391305,243.82608695652172,29.59608695652174,5.652173913043479,2017,8,14,2017-08-14,0,0,1,0,1,0,0
2,6,2,35,11,0,2,3,85.91666666666667,71.125,62.25,12.958333333333334,248.54166666666663,29.63875,3.875,2017,8,15,2017-08-15,1,1,0,1,0,1,0
5,3,1,10,13,0,4,2,85.125,71.75,64.70833333333333,16.833333333333332,245.83333333333331,29.58375,5.125,2017,8,16,2017-08-16,0,0,1,0,0,1,1
5,1,5,12,8,0,1,1,84.8695652173913,72.91304347826087,67.43478260869566,16.52173913043478,242.82608695652172,29.502173913043475,6.3478260869565215,2017,8,17,2017-08-17,0,0,1,0,1,0,0
2,3,3,15,4,0,0,3,85.16666666666667,73.5,68.79166666666667,10.541666666666666,234.58333333333331,29.4825,5.541666666666667,2017,8,18,2017-08-18,1,0,0,0,0,0,0
5,4,3,16,10,0,11,2,85.33333333333333,72.5,66.5,7.291666666666667,202.66666666666663,29.53,4.791666666666667,2017,8,19,2017-08-19,0,0,1,1,0,1,1
4,1,6,14,6,0,2,1,86.33333333333333,73.0,65.33333333333333,8.208333333333334,229.83333333333331,29.51625,3.458333333333333,2017,8,20,2017-08-20,0,0,0,0,1,0,0
9,3,2,19,4,0,0,0,87.20833333333333,75.08333333333333,68.625,8.25,186.70833333333331,29.43208333333333,7.083333333333333,2017,8,21,2017-08-21,0,0,1,0,0,0,0
6,1,3,22,3,0,0,2,83.79166666666667,76.29166666666667,78.5,6.791666666666667,167.0,29.446250000000003,8.583333333333334,2017,8,22,2017-08-22,0,0,1,0,0,0,0
3,2,2,42,8,0,9,3,83.45833333333333,75.16666666666667,77.33333333333333,6.041666666666667,161.33333333333334,29.545,7.208333333333333,2017,8,23,2017-08-23,1,1,0,0,0,0,1
8,9,2,27,13,0,1,3,85.33333333333333,75.5,73.5,9.958333333333334,243.95833333333331,29.565,4.291666666666667,2017,8,24,2017-08-24,1,1,1,1,0,1,0
6,1,1,17,17,0,0,1,84.27272727272727,74.81818181818181,73.5909090909091,12.863636363636363,241.54545454545453,29.497727272727275,5.045454545454546,2017,8,25,2017-08-25,0,0,1,0,0,1,0
4,3,1,17,10,0,1,2,84.52173913043478,74.82608695652173,73.43478260869566,10.695652173913045,233.0,28.19043478260869,6.217391304347826,2017,8,26,2017-08-26,0,0,0,0,0,1,0
3,5,1,21,5,2,7,1,85.29166666666667,74.41666666666667,70.70833333333333,10.416666666666666,248.70833333333331,29.47875,3.7916666666666665,2017,8,27,2017-08-27,0,0,0,1,0,0,1
8,6,5,16,12,0,1,3,85.79166666666667,74.04166666666667,69.16666666666667,9.541666666666666,250.5,29.4625,5.166666666666667,2017,8,28,2017-08-28,1,0,1,1,1,1,0
7,2,3,17,5,0,11,2,88.5,72.91666666666667,62.0,6.583333333333333,140.70833333333334,29.42,6.791666666666667,2017,8,29,2017-08-29,0,0,1,0,0,0,1
7,4,3,17,4,3,0,2,91.0,70.56521739130434,53.65217391304348,14.608695652173912,131.30434782608697,29.40869565217391,9.608695652173912,2017,8,30,2017-08-30,0,0,1,1,0,0,0
16,3,3,17,4,0,0,1,83.33333333333333,78.08333333333333,84.375,7.958333333333333,39.583333333333336,28.205416666666668,10.583333333333334,2017,8,31,2017-08-31,0,0,1,0,0,0,0
3,3,5,21,8,0,2,0,82.54166666666667,77.04166666666667,83.875,2.875,105.125,29.49875,10.416666666666666,2017,9,1,2017-09-01,0,0,0,0,1,0,0
6,2,6,18,8,0,1,3,83.58333333333333,76.08333333333333,79.20833333333333,8.333333333333334,227.0,29.53375,7.041666666666667,2017,9,2,2017-09-02,1,0,1,0,1,0,0
6,5,2,18,7,0,1,3,83.625,75.0,76.33333333333333,8.541666666666666,225.20833333333331,29.565,6.833333333333333,2017,9,3,2017-09-03,1,0,1,1,0,0,0
6,3,6,24,7,0,0,3,83.70833333333333,74.08333333333333,73.875,8.958333333333334,213.0,29.6475,5.291666666666667,2017,9,4,2017-09-04,1,0,1,0,1,0,0
4,3,4,18,6,1,2,1,83.86363636363636,72.4090909090909,69.31818181818181,12.863636363636363,250.8636363636364,29.654545454545453,5.363636363636363,2017,9,5,2017-09-05,0,0,0,0,1,0,0
4,3,5,32,6,0,3,3,83.58333333333333,72.58333333333333,70.625,11.208333333333334,244.0,29.6225,4.333333333333333,2017,9,6,2017-09-06,1,1,0,0,1,0,0
2,1,3,18,2,0,0,2,83.91666666666667,72.375,68.95833333333333,8.791666666666666,215.91666666666663,29.63875,4.708333333333333,2017,9,7,2017-09-07,0,0,0,0,0,0,0
9,5,3,31,7,0,3,3,84.86363636363636,73.36363636363636,69.45454545454545,8.727272727272727,245.6818181818182,20.224090909090908,3.590909090909091,2017,9,8,2017-09-08,1,1,1,1,0,0,0
6,8,2,20,7,0,0,4,84.29166666666667,73.29166666666667,70.75,8.875,218.58333333333331,29.63625,4.083333333333333,2017,9,9,2017-09-09,1,0,1,1,0,0,0
3,5,1,36,7,0,0,4,84.29166666666667,72.33333333333333,68.0,9.416666666666666,244.04166666666663,29.62375,4.458333333333333,2017,9,10,2017-09-10,1,1,0,1,0,0,0
1,1,2,10,16,0,0,2,84.23529411764706,72.76470588235294,70.05882352941177,9.176470588235292,247.76470588235293,29.67411764705882,4.764705882352941,2017,9,11,2017-09-11,0,0,0,0,0,1,0
1,3,5,18,6,1,1,2,84.86363636363636,73.9090909090909,71.27272727272727,7.954545454545454,230.4090909090909,29.687272727272727,4.818181818181818,2017,9,12,2017-09-12,0,0,0,0,1,0,0
4,0,2,25,16,0,5,0,84.5,73.04166666666667,69.5,10.958333333333334,240.25,29.67,4.541666666666667,2017,9,13,2017-09-13,0,0,0,0,0,1,1
5,5,5,22,6,0,9,5,84.45833333333333,71.95833333333333,66.33333333333333,9.791666666666666,239.29166666666663,29.65625,3.5,2017,9,14,2017-09-14,1,0,1,1,1,0,1
3,3,3,16,12,1,8,3,85.16666666666667,73.04166666666667,69.20833333333333,6.083333333333333,183.83333333333331,29.6375,2.375,2017,9,15,2017-09-15,1,0,0,0,0,1,1
7,2,3,27,11,0,0,1,85.95833333333333,72.625,67.20833333333333,7.166666666666667,238.25,29.625,3.083333333333333,2017,9,16,2017-09-16,0,1,1,0,0,1,0
5,4,4,32,6,1,7,5,87.17391304347827,69.56521739130434,60.391304347826086,4.695652173913044,233.8695652173913,29.627391304347825,3.0434782608695654,2017,9,17,2017-09-17,1,1,1,1,1,0,1
9,4,1,27,7,0,1,2,86.1304347826087,71.95652173913044,65.08695652173913,7.6521739130434785,247.69565217391303,28.331304347826087,4.478260869565218,2017,9,18,2017-09-18,0,1,1,1,0,0,0
3,6,1,41,3,2,1,9,86.0,72.8695652173913,68.73913043478261,3.5217391304347827,128.30434782608697,29.58304347826087,2.565217391304348,2017,9,19,2017-09-19,1,1,0,1,0,0,0
2,2,0,33,6,0,5,0,86.0,70.82608695652173,65.08695652173913,2.782608695652174,94.04347826086956,29.53478260869565,4.782608695652174,2017,9,20,2017-09-20,0,1,0,0,0,0,1
7,3,1,20,8,2,0,1,84.34782608695652,72.78260869565217,70.21739130434783,3.869565217391304,145.8695652173913,29.533478260869565,2.3043478260869565,2017,9,21,2017-09-21,0,0,1,0,0,0,0
4,2,3,27,2,0,0,3,83.78260869565217,72.30434782608695,68.73913043478261,5.043478260869565,151.7391304347826,29.585652173913044,3.347826086956522,2017,9,22,2017-09-22,1,1,0,0,0,0,0
10,6,2,14,12,2,0,2,83.45833333333333,71.20833333333333,66.70833333333333,8.291666666666666,237.41666666666663,29.65875,4.75,2017,9,23,2017-09-23,0,0,1,1,0,1,0
3,4,2,52,7,1,6,1,83.79166666666667,70.70833333333333,64.95833333333333,7.416666666666667,215.79166666666663,28.467916666666667,4.583333333333333,2017,9,24,2017-09-24,0,1,0,1,0,0,1
1,1,1,37,7,3,26,1,83.1304347826087,70.43478260869566,65.47826086956522,8.826086956521738,246.7391304347826,29.675652173913043,4.565217391304348,2017,9,25,2017-09-25,0,1,0,0,0,0,1
2,5,2,38,4,0,6,1,83.45833333333333,71.33333333333333,66.83333333333333,7.708333333333333,215.875,29.67875,3.8333333333333335,2017,9,26,2017-09-26,0,1,0,1,0,0,1
4,2,3,38,7,3,3,0,83.83333333333333,71.41666666666667,66.20833333333333,8.416666666666666,241.29166666666663,29.7025,4.041666666666667,2017,9,27,2017-09-27,0,1,0,0,0,0,0
3,2,3,37,3,0,10,0,83.29166666666667,72.29166666666667,69.5,8.25,250.625,29.6775,4.75,2017,9,28,2017-09-28,0,1,0,0,0,0,1
1,5,3,35,8,6,5,1,82.83333333333333,71.5,69.5,4.666666666666667,178.29166666666666,29.67375,3.9583333333333335,2017,9,29,2017-09-29,0,1,0,1,0,0,1
5,2,3,61,6,0,28,0,82.125,68.95833333333333,66.125,2.0,75.04166666666667,29.74375,2.7916666666666665,2017,9,30,2017-09-30,0,1,1,0,0,0,1
4,5,3,72,7,1,20,1,82.70833333333333,70.54166666666667,67.83333333333333,9.333333333333334,223.33333333333331,29.745,2.333333333333333,2017,10,1,2017-10-01,0,1,0,1,0,0,1
8,2,3,18,3,1,0,0,84.20833333333333,72.625,69.875,7.625,209.29166666666663,29.6525,5.083333333333333,2017,10,2,2017-10-02,0,0,1,0,0,0,0
0,2,3,53,21,3,5,2,83.30434782608695,72.56521739130434,71.0,2.9130434782608696,108.7391304347826,28.410869565217396,4.826086956521739,2017,10,3,2017-10-03,0,1,0,0,0,1,1
2,4,4,37,6,0,2,1,83.45833333333333,71.5,68.33333333333333,4.916666666666667,241.125,29.74875,1.7083333333333333,2017,10,4,2017-10-04,0,1,0,1,1,0,0
5,4,5,41,5,0,11,2,82.73913043478261,69.56521739130434,65.82608695652173,3.9565217391304346,173.2608695652174,29.731739130434782,4.043478260869565,2017,10,5,2017-10-05,0,1,1,1,1,0,1
4,4,1,39,7,0,6,2,85.54166666666667,63.0,53.333333333333336,4.916666666666667,248.66666666666663,29.74625,2.583333333333333,2017,10,6,2017-10-06,0,1,0,1,0,0,1
4,1,2,35,4,0,10,1,89.125,55.16666666666666,38.375,4.708333333333333,147.29166666666666,29.71,3.625,2017,10,7,2017-10-07,0,1,0,0,0,0,1
8,2,5,77,2,0,15,4,87.16666666666667,62.41666666666666,46.91666666666666,3.7916666666666665,139.70833333333334,29.66,3.625,2017,10,8,2017-10-08,1,1,1,0,1,0,1
0,0,0,0,0,0,0,0,85.70833333333333,65.25,57.25,2.7916666666666665,123.83333333333331,29.65,5.875,2017,10,9,2017-10-09,0,0,0,0,0,0,0
10,2,2,25,8,0,11,3,88.91666666666667,51.0,34.875,1.8333333333333333,101.33333333333331,29.63625,5.958333333333333,2017,10,10,2017-10-10,1,0,1,0,0,0,1
3,1,5,38,2,0,6,1,88.0909090909091,47.36363636363637,29.181818181818183,2.6818181818181817,145.27272727272728,29.631363636363638,5.409090909090909,2017,10,11,2017-10-11,0,1,0,0,1,0,1
4,1,2,40,9,0,1,1,88.26086956521739,44.43478260869565,24.565217391304348,1.565217391304348,83.17391304347827,29.640434782608697,6.173913043478261,2017,10,12,2017-10-12,0,1,0,0,0,1,0
5,1,1,38,8,2,3,4,86.08695652173913,58.130434782608695,41.391304347826086,2.9565217391304346,100.82608695652172,29.61434782608696,5.3478260869565215,2017,10,13,2017-10-13,1,1,1,0,0,0,0
5,3,4,42,9,1,20,0,84.54166666666667,70.75,67.54166666666667,4.833333333333333,183.875,28.38416666666667,8.0,2017,10,14,2017-10-14,0,1,1,0,1,1,1
