,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Day,Temperature,Dew Point,Humidity,Wind,Wind Speed,Pressure,IntCondition
25778,2016-12-11,0,0,3,2,1,0,2,0,2016,12,10,11,75.0,63.0,65.0,45,5.0,29.92,9
25779,2016-12-11,1,0,2,9,2,0,0,0,2016,12,11,11,79.0,59.0,51.0,23,7.0,29.92,9
25780,2016-12-11,0,0,0,9,1,0,0,0,2016,12,12,11,81.0,52.0,37.0,293,6.0,29.89,8
25781,2016-12-11,0,1,0,3,1,0,5,0,2016,12,13,11,82.0,52.0,35.0,90,6.0,29.87,8
25782,2016-12-11,0,1,1,2,1,0,2,0,2016,12,14,11,84.0,48.0,28.0,68,5.0,29.84,8
25783,2016-12-11,0,1,0,1,0,0,0,0,2016,12,15,11,84.0,43.0,23.0,0,0.0,29.81,8
25784,2016-12-11,0,0,0,1,0,0,0,0,2016,12,16,11,84.0,43.0,23.0,0,5.0,29.78,8
25785,2016-12-11,1,0,0,3,0,0,0,0,2016,12,17,11,81.0,63.0,54.0,203,8.0,29.78,8
25786,2016-12-11,0,0,1,2,0,0,0,0,2016,12,18,11,77.0,63.0,61.0,203,6.0,29.81,9
25787,2016-12-11,0,0,0,13,0,0,0,0,2016,12,19,11,77.0,64.0,65.0,203,8.0,29.81,9
25788,2016-12-11,0,0,0,12,0,0,5,1,2016,12,20,11,73.0,66.0,78.0,225,6.0,29.84,9
25789,2016-12-11,0,0,0,0,0,0,0,0,2016,12,21,11,73.0,66.0,78.0,203,5.0,29.84,9
25790,2016-12-11,0,0,0,0,0,0,0,0,2016,12,22,11,73.0,68.0,83.0,225,5.0,29.87,9
25791,2016-12-11,0,0,0,0,0,0,0,0,2016,12,23,11,70.0,66.0,88.0,0,0.0,29.84,9
25792,2016-12-12,0,0,0,0,0,0,0,0,2016,12,0,12,68.0,64.0,88.0,0,0.0,29.84,9
25793,2016-12-12,0,0,0,0,0,0,0,0,2016,12,1,12,68.0,64.0,88.0,0,0.0,29.84,9
25794,2016-12-12,0,0,0,0,0,0,0,0,2016,12,2,12,66.0,63.0,88.0,0,0.0,29.84,9
25795,2016-12-12,0,0,0,0,0,0,0,0,2016,12,3,12,66.0,63.0,88.0,0,0.0,29.84,9
25796,2016-12-12,0,0,0,0,0,0,0,0,2016,12,4,12,66.0,63.0,88.0,23,2.0,29.81,23
25797,2016-12-12,0,0,0,0,0,0,0,0,2016,12,5,12,66.0,63.0,88.0,45,3.0,29.81,23
25798,2016-12-12,0,0,0,0,0,0,0,0,2016,12,6,12,70.0,66.0,88.0,293,3.0,29.81,23
25799,2016-12-12,0,0,0,0,0,0,0,0,2016,12,7,12,70.0,64.0,83.0,0,0.0,29.84,23
25800,2016-12-12,0,0,1,0,7,0,1,0,2016,12,8,12,68.0,64.0,88.0,0,0.0,29.87,23
25801,2016-12-12,1,0,0,0,0,0,1,0,2016,12,9,12,72.0,66.0,83.0,0,0.0,29.89,23
25802,2016-12-12,0,0,0,0,2,0,1,0,2016,12,10,12,77.0,64.0,65.0,0,0.0,29.89,9
25803,2016-12-12,1,0,0,1,3,0,0,0,2016,12,11,12,79.0,61.0,54.0,270,5.0,29.89,5
25804,2016-12-12,0,0,0,5,0,0,10,1,2016,12,12,12,79.0,59.0,51.0,293,9.0,29.89,5
25805,2016-12-12,0,0,0,1,0,0,1,1,2016,12,13,12,82.0,57.0,42.0,270,7.0,29.87,5
25806,2016-12-12,0,0,0,0,0,0,0,0,2016,12,14,12,81.0,54.0,39.0,270,7.0,29.84,5
25807,2016-12-12,0,0,0,2,2,3,1,0,2016,12,15,12,81.0,52.0,37.0,248,7.0,29.81,5
25808,2016-12-12,0,0,0,1,4,0,0,0,2016,12,16,12,81.0,52.0,37.0,270,12.0,29.81,5
25809,2016-12-12,1,0,0,22,0,0,1,1,2016,12,17,12,79.0,54.0,42.0,270,8.0,29.84,5
25810,2016-12-12,0,0,1,5,3,0,0,0,2016,12,18,12,77.0,50.0,39.0,270,10.0,29.84,5
25811,2016-12-12,0,1,0,3,4,0,0,0,2016,12,19,12,75.0,52.0,44.0,248,7.0,29.84,5
25812,2016-12-12,0,1,1,3,3,0,5,1,2016,12,20,12,75.0,54.0,47.0,270,7.0,29.87,4
25814,2016-12-12,0,0,0,0,0,0,0,0,2016,12,22,12,73.0,55.0,53.0,270,6.0,29.89,4
25815,2016-12-12,0,0,0,0,0,0,0,0,2016,12,23,12,72.0,55.0,57.0,248,6.0,29.89,4
25816,2016-12-13,0,0,0,0,0,0,0,0,2016,12,0,13,68.0,55.0,64.0,0,0.0,29.87,4
25817,2016-12-13,0,0,0,0,0,0,0,0,2016,12,1,13,68.0,55.0,64.0,0,0.0,29.87,1
25818,2016-12-13,0,0,0,0,0,0,0,0,2016,12,2,13,66.0,55.0,68.0,0,0.0,29.87,1
25819,2016-12-13,0,0,0,0,0,0,0,0,2016,12,3,13,64.0,55.0,73.0,0,0.0,29.87,9
25820,2016-12-13,0,0,0,0,0,0,0,0,2016,12,4,13,63.0,55.0,77.0,0,0.0,29.84,9
25821,2016-12-13,0,0,0,0,0,0,0,0,2016,12,5,13,61.0,55.0,82.0,0,0.0,29.84,9
25822,2016-12-13,0,0,0,0,0,0,0,0,2016,12,6,13,61.0,55.0,82.0,338,3.0,29.87,9
25823,2016-12-13,0,0,0,0,0,0,0,0,2016,12,7,13,61.0,55.0,82.0,0,0.0,29.87,9
25824,2016-12-13,0,0,0,1,0,0,0,0,2016,12,8,13,63.0,54.0,72.0,0,6.0,29.89,9
25825,2016-12-13,0,0,1,0,0,0,1,0,2016,12,9,13,68.0,54.0,60.0,23,5.0,29.92,9
25826,2016-12-13,0,0,1,3,0,0,0,0,2016,12,10,13,75.0,54.0,47.0,23,7.0,29.92,8
25827,2016-12-13,0,1,0,0,0,0,1,0,2016,12,11,13,79.0,48.0,34.0,0,0.0,29.92,1
25828,2016-12-13,0,0,2,2,0,0,0,0,2016,12,12,13,81.0,45.0,28.0,0,0.0,29.92,1
25829,2016-12-13,0,0,0,5,0,0,0,0,2016,12,13,13,82.0,45.0,26.0,113,6.0,29.87,1
25830,2016-12-13,0,0,1,7,0,0,0,0,2016,12,14,13,82.0,46.0,28.0,23,8.0,29.87,1
25831,2016-12-13,0,1,0,1,0,0,0,0,2016,12,15,13,82.0,50.0,32.0,45,6.0,29.84,1
25832,2016-12-13,0,0,0,3,0,0,0,0,2016,12,16,13,82.0,46.0,28.0,203,7.0,29.84,1
25833,2016-12-13,0,0,0,0,0,0,0,0,2016,12,17,13,82.0,46.0,28.0,225,5.0,29.84,4
25834,2016-12-13,0,0,0,2,0,0,10,0,2016,12,18,13,79.0,45.0,30.0,68,8.0,29.87,8
25835,2016-12-13,0,0,0,3,0,0,5,0,2016,12,19,13,77.0,45.0,32.0,45,12.0,29.89,8
25836,2016-12-13,0,0,0,15,0,0,1,0,2016,12,20,13,75.0,45.0,34.0,45,12.0,29.89,8
25837,2016-12-13,1,2,0,1,0,0,0,0,2016,12,21,13,73.0,46.0,38.0,45,14.0,29.92,8
25838,2016-12-13,0,0,0,0,0,0,0,0,2016,12,22,13,73.0,45.0,36.0,68,14.0,29.92,1
25839,2016-12-13,0,0,0,0,0,0,0,0,2016,12,23,13,72.0,43.0,35.0,23,14.0,29.92,1
25840,2016-12-14,0,0,0,0,0,0,0,0,2016,12,0,14,70.0,41.0,35.0,45,9.0,29.92,1
25841,2016-12-14,0,0,0,0,0,0,0,0,2016,12,1,14,68.0,41.0,37.0,23,9.0,29.92,1
25842,2016-12-14,0,0,0,0,0,0,0,0,2016,12,2,14,66.0,41.0,40.0,68,12.0,29.92,1
25843,2016-12-14,0,0,0,0,0,0,0,0,2016,12,3,14,66.0,41.0,40.0,23,12.0,29.92,1
25844,2016-12-14,0,0,0,0,0,0,0,0,2016,12,4,14,66.0,39.0,37.0,23,9.0,29.92,1
25845,2016-12-14,0,0,0,0,0,0,0,0,2016,12,5,14,64.0,41.0,42.0,0,12.0,29.92,1
25847,2016-12-14,0,0,0,0,0,0,0,0,2016,12,7,14,63.0,43.0,48.0,23,116.0,29.95,26
25848,2016-12-14,0,0,0,1,0,0,0,0,2016,12,8,14,64.0,45.0,49.0,0,93.0,29.98,15
25849,2016-12-14,0,0,1,3,0,0,0,0,2016,12,9,14,68.0,45.0,43.0,23,12.0,30.01,8
25850,2016-12-14,0,0,1,0,0,0,0,0,2016,12,10,14,73.0,45.0,36.0,0,14.0,30.04,8
25851,2016-12-14,1,0,2,1,0,0,0,0,2016,12,11,14,77.0,43.0,29.0,23,14.0,30.04,8
25852,2016-12-14,0,1,0,12,0,0,0,0,2016,12,12,14,79.0,39.0,24.0,45,13.0,30.01,8
25853,2016-12-14,1,0,0,0,1,0,5,0,2016,12,13,14,81.0,37.0,21.0,45,12.0,29.98,8
25854,2016-12-14,0,0,0,1,0,0,0,0,2016,12,14,14,81.0,36.0,20.0,45,14.0,29.92,1
25855,2016-12-14,2,0,0,0,1,0,0,0,2016,12,15,14,81.0,36.0,20.0,23,14.0,29.92,1
25856,2016-12-14,1,0,0,0,0,0,0,0,2016,12,16,14,79.0,36.0,21.0,23,17.0,29.89,1
25857,2016-12-14,0,1,1,1,2,0,0,0,2016,12,17,14,79.0,34.0,20.0,45,15.0,29.92,1
25862,2016-12-14,0,0,0,0,0,0,0,0,2016,12,22,14,70.0,36.0,28.0,0,8.0,29.98,1
25863,2016-12-14,0,0,0,0,0,0,0,0,2016,12,23,14,64.0,37.0,37.0,23,9.0,29.98,1
25864,2016-12-15,0,0,0,0,0,0,0,0,2016,12,0,15,63.0,34.0,34.0,23,7.0,29.95,1
25865,2016-12-15,0,0,0,0,0,0,0,0,2016,12,1,15,63.0,36.0,37.0,0,8.0,29.95,1
25866,2016-12-15,0,0,0,0,0,0,0,0,2016,12,2,15,63.0,36.0,37.0,0,7.0,29.95,1
25867,2016-12-15,0,0,0,0,0,0,0,0,2016,12,3,15,61.0,37.0,42.0,23,9.0,29.92,1
25868,2016-12-15,0,0,0,0,0,0,0,0,2016,12,4,15,61.0,37.0,42.0,23,9.0,29.92,1
25869,2016-12-15,0,0,0,0,0,0,0,0,2016,12,5,15,61.0,36.0,39.0,0,10.0,29.92,1
25870,2016-12-15,0,0,0,0,0,0,0,0,2016,12,6,15,61.0,36.0,39.0,0,7.0,29.92,1
25871,2016-12-15,0,0,0,0,0,0,0,0,2016,12,7,15,61.0,34.0,36.0,0,6.0,29.95,1
25872,2016-12-15,0,0,0,0,0,0,0,0,2016,12,8,15,59.0,36.0,42.0,0,6.0,29.98,1
25873,2016-12-15,1,1,0,1,0,0,0,0,2016,12,9,15,66.0,36.0,32.0,0,0.0,29.98,8
25874,2016-12-15,1,0,0,2,0,0,0,0,2016,12,10,15,75.0,34.0,22.0,338,5.0,30.01,8
25875,2016-12-15,1,1,0,2,1,0,0,0,2016,12,11,15,79.0,36.0,21.0,23,12.0,30.01,8
25876,2016-12-15,1,0,0,0,0,0,0,0,2016,12,12,15,82.0,36.0,19.0,23,6.0,29.95,1
25877,2016-12-15,0,0,0,8,0,0,0,0,2016,12,13,15,82.0,37.0,20.0,68,5.0,29.95,1
25878,2016-12-15,0,0,1,1,2,0,0,0,2016,12,14,15,84.0,36.0,18.0,0,0.0,29.89,1
25879,2016-12-15,1,0,0,0,0,0,2,0,2016,12,15,15,84.0,34.0,16.0,0,0.0,29.89,1
25881,2016-12-15,0,0,0,1,0,0,0,0,2016,12,17,15,82.0,39.0,21.0,180,7.0,0.0,1
25882,2016-12-15,3,0,0,3,0,0,0,0,2016,12,18,15,79.0,43.0,28.0,180,3.0,29.89,8
25883,2016-12-15,0,0,0,2,0,0,0,0,2016,12,19,15,73.0,45.0,36.0,270,7.0,29.89,8
25886,2016-12-15,0,0,0,0,0,0,0,0,2016,12,22,15,66.0,45.0,46.0,0,0.0,29.92,8
25887,2016-12-15,0,0,0,0,0,0,0,0,2016,12,23,15,64.0,46.0,52.0,0,0.0,29.92,8
25888,2016-12-16,0,0,0,0,0,0,0,0,2016,12,0,16,63.0,45.0,52.0,0,0.0,29.92,8
25889,2016-12-16,0,0,0,0,0,0,0,0,2016,12,1,16,61.0,43.0,52.0,0,0.0,29.92,8
25890,2016-12-16,0,0,0,0,0,0,0,0,2016,12,2,16,61.0,45.0,55.0,0,0.0,29.92,8
25891,2016-12-16,0,0,0,0,0,0,0,0,2016,12,3,16,61.0,45.0,55.0,0,0.0,29.92,8
25892,2016-12-16,0,0,0,0,0,0,0,0,2016,12,4,16,59.0,45.0,59.0,23,3.0,29.92,8
25893,2016-12-16,0,0,0,0,0,0,0,0,2016,12,5,16,57.0,43.0,59.0,23,6.0,29.89,8
25894,2016-12-16,0,0,0,0,0,0,0,0,2016,12,6,16,57.0,43.0,59.0,23,5.0,29.92,8
25895,2016-12-16,0,0,0,0,0,0,0,0,2016,12,7,16,57.0,43.0,59.0,0,0.0,29.95,8
25896,2016-12-16,0,0,0,1,0,0,9,0,2016,12,8,16,57.0,43.0,59.0,23,5.0,29.98,8
25897,2016-12-16,1,2,0,3,4,3,0,0,2016,12,9,16,64.0,45.0,49.0,0,0.0,29.98,8
25898,2016-12-16,0,0,0,1,0,0,0,1,2016,12,10,16,72.0,48.0,43.0,0,0.0,30.01,8
25899,2016-12-16,0,0,0,2,0,0,1,0,2016,12,11,16,79.0,50.0,36.0,0,0.0,30.01,8
25900,2016-12-16,1,0,0,0,0,0,0,0,2016,12,12,16,81.0,48.0,32.0,0,0.0,29.95,8
25901,2016-12-16,0,1,0,0,0,0,8,0,2016,12,13,16,81.0,50.0,34.0,248,6.0,29.95,8
25902,2016-12-16,2,1,0,2,0,0,1,0,2016,12,14,16,82.0,50.0,32.0,225,7.0,29.92,8
25903,2016-12-16,0,1,1,1,1,0,0,0,2016,12,15,16,81.0,50.0,34.0,203,9.0,29.92,8
25904,2016-12-16,1,0,0,1,0,0,1,0,2016,12,16,16,81.0,50.0,34.0,180,5.0,29.89,1
25905,2016-12-16,1,0,0,1,0,0,0,0,2016,12,17,16,79.0,50.0,36.0,225,9.0,29.89,1
25906,2016-12-16,0,1,0,6,0,0,1,0,2016,12,18,16,75.0,55.0,50.0,180,12.0,29.92,8
25907,2016-12-16,1,0,0,0,0,0,0,0,2016,12,19,16,73.0,55.0,53.0,225,6.0,29.95,8
25909,2016-12-16,0,0,0,2,0,0,0,0,2016,12,21,16,70.0,55.0,60.0,203,5.0,29.95,1
25910,2016-12-16,0,0,0,0,0,0,0,0,2016,12,22,16,66.0,55.0,68.0,0,0.0,29.98,4
25911,2016-12-16,0,0,0,0,0,0,0,0,2016,12,23,16,64.0,55.0,73.0,0,0.0,29.98,1
25912,2016-12-17,0,0,0,0,0,0,0,0,2016,12,0,17,63.0,54.0,72.0,0,0.0,29.98,1
25913,2016-12-17,0,0,0,0,0,0,0,0,2016,12,1,17,63.0,54.0,72.0,0,0.0,29.98,1
25914,2016-12-17,0,0,0,0,0,0,0,0,2016,12,2,17,63.0,52.0,68.0,23,6.0,29.95,1
25915,2016-12-17,0,0,0,0,0,0,0,0,2016,12,3,17,61.0,52.0,72.0,0,0.0,29.95,9
25916,2016-12-17,0,0,0,0,0,0,0,0,2016,12,4,17,61.0,52.0,72.0,23,3.0,29.95,9
25917,2016-12-17,0,0,0,0,0,0,0,0,2016,12,5,17,61.0,52.0,72.0,45,7.0,29.95,9
25918,2016-12-17,0,0,0,0,0,0,0,0,2016,12,6,17,61.0,50.0,68.0,23,5.0,29.95,9
25919,2016-12-17,0,0,0,0,0,0,0,0,2016,12,7,17,59.0,48.0,67.0,45,7.0,29.98,9
25920,2016-12-17,0,0,0,0,0,0,0,0,2016,12,8,17,61.0,48.0,63.0,45,7.0,29.98,9
25921,2016-12-17,0,1,1,4,0,0,0,0,2016,12,9,17,70.0,46.0,43.0,45,2.0,30.01,9
25923,2016-12-17,0,0,1,5,0,0,0,0,2016,12,11,17,77.0,54.0,44.0,0,0.0,30.01,8
25924,2016-12-17,0,0,1,2,1,0,0,0,2016,12,12,17,79.0,55.0,44.0,0,0.0,29.98,1
25925,2016-12-17,0,0,0,11,0,0,0,0,2016,12,13,17,82.0,54.0,37.0,0,0.0,29.95,1
25926,2016-12-17,1,0,1,3,0,0,0,0,2016,12,14,17,82.0,52.0,35.0,0,0.0,29.95,1
25927,2016-12-17,1,0,0,8,0,0,0,0,2016,12,15,17,82.0,50.0,32.0,248,7.0,29.92,1
25928,2016-12-17,0,0,0,10,0,0,0,0,2016,12,16,17,81.0,59.0,48.0,203,10.0,29.92,1
25929,2016-12-17,0,1,0,6,0,0,0,0,2016,12,17,17,79.0,59.0,51.0,225,7.0,29.92,1
25930,2016-12-17,0,0,0,0,0,0,0,0,2016,12,18,17,75.0,61.0,61.0,180,9.0,29.92,1
25931,2016-12-17,0,0,0,0,5,0,2,1,2016,12,19,17,73.0,63.0,69.0,180,7.0,29.92,1
25932,2016-12-17,0,0,0,9,4,0,4,0,2016,12,20,17,72.0,63.0,73.0,225,5.0,29.95,1
25933,2016-12-17,0,0,0,0,0,0,0,0,2016,12,21,17,72.0,63.0,73.0,0,0.0,29.95,1
25934,2016-12-17,0,0,0,0,0,0,0,0,2016,12,22,17,70.0,63.0,78.0,0,0.0,29.98,1
25935,2016-12-17,0,0,0,0,0,0,0,0,2016,12,23,17,68.0,61.0,78.0,0,0.0,29.98,1
25936,2016-12-18,0,0,0,0,0,0,0,0,2016,12,0,18,66.0,61.0,83.0,0,0.0,29.95,1
25937,2016-12-18,0,0,0,0,0,0,0,0,2016,12,1,18,64.0,61.0,88.0,45,3.0,29.95,1
25938,2016-12-18,0,0,0,0,0,0,0,0,2016,12,2,18,64.0,61.0,88.0,90,3.0,29.95,1
25939,2016-12-18,0,0,0,0,0,0,0,0,2016,12,3,18,63.0,59.0,88.0,0,0.0,29.92,9
25940,2016-12-18,0,0,0,0,0,0,0,0,2016,12,4,18,63.0,59.0,88.0,0,0.0,29.92,23
25941,2016-12-18,0,0,0,0,0,0,0,0,2016,12,5,18,61.0,57.0,88.0,23,5.0,29.92,23
25942,2016-12-18,0,0,0,0,0,0,0,0,2016,12,6,18,61.0,57.0,88.0,45,5.0,29.95,23
25943,2016-12-18,0,0,0,0,0,0,0,0,2016,12,7,18,59.0,57.0,94.0,45,5.0,29.98,23
25944,2016-12-18,0,0,0,1,9,0,5,0,2016,12,8,18,59.0,55.0,88.0,23,5.0,29.98,23
25945,2016-12-18,0,1,0,9,0,0,0,0,2016,12,9,18,66.0,54.0,64.0,45,5.0,30.01,23
25946,2016-12-18,0,1,1,2,0,0,0,0,2016,12,10,18,70.0,55.0,60.0,0,0.0,30.01,9
25947,2016-12-18,0,0,1,3,0,0,0,0,2016,12,11,18,75.0,63.0,65.0,0,0.0,30.01,9
25948,2016-12-18,0,1,0,3,1,0,0,0,2016,12,12,18,79.0,61.0,54.0,180,3.0,30.01,9
25949,2016-12-18,0,0,0,5,2,0,0,0,2016,12,13,18,79.0,59.0,51.0,180,6.0,29.98,8
25950,2016-12-18,1,1,0,6,0,0,0,0,2016,12,14,18,81.0,59.0,48.0,225,3.0,29.95,8
25951,2016-12-18,0,0,2,5,0,0,0,0,2016,12,15,18,81.0,59.0,48.0,225,6.0,29.92,8
25952,2016-12-18,0,1,0,8,0,0,0,0,2016,12,16,18,79.0,61.0,54.0,180,7.0,29.92,8
25953,2016-12-18,0,0,0,6,0,0,0,0,2016,12,17,18,77.0,61.0,57.0,203,5.0,29.92,8
25954,2016-12-18,0,0,0,2,1,0,0,0,2016,12,18,18,75.0,61.0,61.0,203,7.0,29.92,8
25955,2016-12-18,0,0,0,7,0,0,0,0,2016,12,19,18,75.0,63.0,65.0,225,6.0,29.95,8
25956,2016-12-18,0,0,0,4,0,0,0,1,2016,12,20,18,73.0,63.0,69.0,225,5.0,29.95,8
25957,2016-12-18,0,0,0,0,0,0,0,0,2016,12,21,18,72.0,63.0,73.0,225,3.0,29.98,9
25958,2016-12-18,0,0,0,0,0,0,0,0,2016,12,22,18,70.0,63.0,78.0,0,0.0,29.98,9
25959,2016-12-18,0,0,0,0,0,0,0,0,2016,12,23,18,68.0,61.0,78.0,0,0.0,29.98,9
25960,2016-12-19,0,0,0,0,0,0,0,0,2016,12,0,19,66.0,63.0,88.0,0,0.0,29.98,9
25961,2016-12-19,0,0,0,0,0,0,0,0,2016,12,1,19,66.0,63.0,88.0,0,0.0,29.98,9
25962,2016-12-19,0,0,0,0,0,0,0,0,2016,12,2,19,63.0,59.0,88.0,0,0.0,29.98,9
25963,2016-12-19,0,0,0,0,0,0,0,0,2016,12,3,19,63.0,59.0,88.0,0,0.0,29.98,9
25964,2016-12-19,0,0,0,0,0,0,0,0,2016,12,4,19,63.0,59.0,88.0,0,0.0,29.98,23
25965,2016-12-19,0,0,0,0,0,0,0,0,2016,12,5,19,61.0,57.0,88.0,0,0.0,29.98,23
25967,2016-12-19,0,0,0,0,0,0,0,0,2016,12,7,19,59.0,55.0,88.0,248,3.0,30.01,23
25968,2016-12-19,0,0,0,0,0,0,0,0,2016,12,8,19,59.0,55.0,88.0,23,9.0,30.01,23
25969,2016-12-19,0,0,0,0,0,0,0,0,2016,12,9,19,66.0,57.0,73.0,23,6.0,30.04,23
25970,2016-12-19,0,0,0,0,0,0,0,0,2016,12,10,19,72.0,59.0,64.0,23,3.0,30.04,8
25971,2016-12-19,0,0,0,0,0,0,0,0,2016,12,11,19,75.0,57.0,53.0,0,0.0,30.04,8
25972,2016-12-19,0,0,0,0,0,0,0,0,2016,12,12,19,79.0,52.0,39.0,0,0.0,30.01,1
25973,2016-12-19,0,0,0,0,0,0,0,0,2016,12,13,19,79.0,50.0,36.0,180,3.0,29.98,1
25974,2016-12-19,0,0,0,0,0,0,0,0,2016,12,14,19,81.0,48.0,32.0,0,2.0,29.95,1
25975,2016-12-19,0,0,0,0,0,0,0,0,2016,12,15,19,81.0,46.0,30.0,180,7.0,29.95,1
25977,2016-12-19,0,0,0,0,0,0,0,0,2016,12,17,19,77.0,55.0,47.0,203,7.0,29.92,1
25978,2016-12-19,0,0,0,0,0,0,0,0,2016,12,18,19,75.0,55.0,50.0,203,5.0,29.92,1
25979,2016-12-19,0,0,0,0,0,0,0,0,2016,12,19,19,72.0,57.0,60.0,225,2.0,29.95,1
25981,2016-12-19,0,0,0,0,0,0,0,0,2016,12,21,19,70.0,57.0,64.0,248,5.0,29.98,8
25982,2016-12-19,0,0,0,0,0,0,0,0,2016,12,22,19,68.0,57.0,68.0,0,0.0,29.98,1
25984,2016-12-20,0,0,0,0,0,0,0,0,2016,12,0,20,64.0,41.0,42.0,338,6.0,29.98,1
25985,2016-12-20,0,0,0,0,0,0,0,0,2016,12,1,20,63.0,57.0,82.0,0,0.0,29.98,1
25986,2016-12-20,0,0,0,0,0,0,0,0,2016,12,2,20,64.0,57.0,77.0,315,3.0,29.95,1
25987,2016-12-20,0,0,0,0,0,0,0,0,2016,12,3,20,63.0,55.0,77.0,338,6.0,29.95,1
25988,2016-12-20,0,0,0,0,0,0,0,0,2016,12,4,20,63.0,55.0,77.0,0,6.0,29.95,1
25989,2016-12-20,0,0,0,0,0,0,0,0,2016,12,5,20,59.0,54.0,82.0,0,0.0,29.95,1
25990,2016-12-20,0,0,0,0,0,0,0,0,2016,12,6,20,59.0,54.0,82.0,23,3.0,29.95,9
25991,2016-12-20,0,0,0,3,0,0,0,0,2016,12,7,20,57.0,52.0,82.0,45,3.0,29.98,9
25992,2016-12-20,1,0,0,0,0,0,0,0,2016,12,8,20,57.0,52.0,82.0,23,7.0,30.01,23
25993,2016-12-20,1,0,0,2,1,0,0,0,2016,12,9,20,64.0,50.0,59.0,23,5.0,30.01,9
25994,2016-12-20,1,0,0,0,1,0,1,0,2016,12,10,20,72.0,48.0,43.0,23,2.0,30.04,8
25995,2016-12-20,0,1,0,3,0,0,0,0,2016,12,11,20,75.0,46.0,36.0,45,8.0,30.04,8
25996,2016-12-20,0,0,0,0,2,0,0,0,2016,12,12,20,81.0,43.0,26.0,135,7.0,30.01,8
25997,2016-12-20,0,0,0,0,1,0,0,0,2016,12,13,20,82.0,39.0,21.0,23,7.0,29.98,1
25998,2016-12-20,1,0,0,5,0,0,0,0,2016,12,14,20,84.0,37.0,19.0,68,9.0,29.95,1
25999,2016-12-20,0,1,0,0,0,0,0,0,2016,12,15,20,84.0,36.0,18.0,23,8.0,29.92,1
26000,2016-12-20,1,0,1,14,0,0,0,0,2016,12,16,20,84.0,36.0,18.0,180,8.0,29.92,1
26001,2016-12-20,1,0,0,0,3,0,0,0,2016,12,17,20,82.0,36.0,19.0,45,7.0,29.92,1
26002,2016-12-20,0,0,2,6,4,2,0,0,2016,12,18,20,79.0,37.0,23.0,68,8.0,29.92,1
26003,2016-12-20,0,0,1,8,0,0,0,0,2016,12,19,20,73.0,39.0,29.0,68,12.0,29.95,1
26004,2016-12-20,0,0,0,0,0,0,0,0,2016,12,20,20,72.0,39.0,31.0,45,10.0,29.98,1
26005,2016-12-20,0,1,0,4,0,0,0,0,2016,12,21,20,70.0,41.0,35.0,45,10.0,29.98,1
26006,2016-12-20,0,0,0,0,0,0,0,0,2016,12,22,20,66.0,41.0,40.0,0,7.0,30.01,1
26007,2016-12-20,0,0,0,0,0,0,0,0,2016,12,23,20,64.0,41.0,42.0,0,7.0,29.98,1
26008,2016-12-21,0,0,0,0,0,0,0,0,2016,12,0,21,64.0,43.0,45.0,338,6.0,29.98,1
26009,2016-12-21,0,0,0,0,0,0,0,0,2016,12,1,21,63.0,41.0,45.0,338,8.0,29.98,1
26010,2016-12-21,0,0,0,0,0,0,0,0,2016,12,2,21,63.0,41.0,45.0,338,7.0,29.98,1
26011,2016-12-21,0,0,0,0,0,0,0,0,2016,12,3,21,61.0,41.0,48.0,0,0.0,29.95,1
26012,2016-12-21,0,0,0,0,0,0,0,0,2016,12,4,21,59.0,41.0,51.0,23,6.0,29.95,1
26013,2016-12-21,0,0,0,0,0,0,0,0,2016,12,5,21,59.0,41.0,51.0,0,3.0,29.95,1
26014,2016-12-21,0,0,0,0,0,0,0,0,2016,12,6,21,57.0,39.0,51.0,0,0.0,29.98,8
26015,2016-12-21,0,0,0,0,0,0,0,0,2016,12,7,21,57.0,39.0,51.0,315,5.0,29.98,8
26016,2016-12-21,1,0,0,8,0,0,0,0,2016,12,8,21,59.0,39.0,48.0,338,6.0,30.01,8
26017,2016-12-21,0,0,0,0,0,0,0,0,2016,12,9,21,70.0,39.0,33.0,0,0.0,30.04,8
26018,2016-12-21,0,0,0,0,0,0,0,0,2016,12,10,21,70.0,39.0,33.0,0,0.0,30.04,8
26019,2016-12-21,0,0,0,0,0,0,0,0,2016,12,11,21,79.0,41.0,26.0,45,5.0,30.04,8
26020,2016-12-21,0,0,0,1,0,0,0,0,2016,12,12,21,82.0,37.0,20.0,90,3.0,30.01,1
26021,2016-12-21,0,0,0,10,0,0,0,2,2016,12,13,21,84.0,34.0,16.0,0,0.0,29.98,1
26022,2016-12-21,0,0,0,0,0,0,1,0,2016,12,14,21,86.0,34.0,15.0,0,0.0,29.95,1
26023,2016-12-21,0,0,0,1,0,0,0,0,2016,12,15,21,86.0,34.0,15.0,270,6.0,29.95,1
26024,2016-12-21,0,1,0,3,0,0,0,1,2016,12,16,21,86.0,43.0,22.0,203,7.0,29.92,1
26025,2016-12-21,0,0,0,0,0,0,5,0,2016,12,17,21,81.0,45.0,28.0,225,7.0,29.92,1
26026,2016-12-21,0,0,0,2,4,0,0,0,2016,12,18,21,79.0,41.0,26.0,225,7.0,29.92,1
26030,2016-12-21,0,0,0,0,0,0,0,0,2016,12,22,21,64.0,46.0,52.0,180,3.0,29.98,8
