index,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Condition_int
22396,7/23/2016,1,0,0,6,0,0,0,1,88,72,58,SW,14,0,29.48,0,Mostly Cloudy,3
22397,7/23/2016,1,0,0,0,4,0,0,0,90,72,55,SW,16,0,29.48,0,Mostly Cloudy,3
22398,7/23/2016,0,2,0,0,0,0,0,0,90,72,55,SW,14,0,29.48,0,Mostly Cloudy,3
22399,7/23/2016,0,0,0,0,1,0,0,0,90,72,55,SW,15,0,29.45,0,Mostly Cloudy,3
22400,7/23/2016,1,0,0,0,0,0,0,0,88,73,62,SW,16,0,29.42,0,Partly Cloudy,2
22401,7/23/2016,0,0,1,0,0,0,0,0,88,73,62,SSW,10,0,29.42,0,Mostly Cloudy,3
22402,7/23/2016,0,0,0,4,0,0,0,0,88,73,62,SSW,13,0,29.42,0,Mostly Cloudy,3
22403,7/23/2016,0,0,0,0,1,0,0,2,86,73,66,SSW,10,0,29.45,0,Mostly Cloudy,3
22404,7/23/2016,1,0,0,1,0,0,0,2,84,73,70,W,8,0,29.48,0,Mostly Cloudy,3
22405,7/23/2016,0,0,0,0,0,0,0,0,84,73,70,SSW,10,0,29.51,0,Mostly Cloudy,3
22406,7/23/2016,0,0,0,0,0,0,0,0,84,73,70,SSW,9,0,29.51,0,Mostly Cloudy,3
22407,7/23/2016,0,0,0,0,0,0,0,0,84,75,74,SW,10,0,29.51,0,Mostly Cloudy,3
22408,7/24/2016,0,0,0,0,0,0,0,0,84,75,74,SW,13,0,29.51,0,Mostly Cloudy,3
22409,7/24/2016,0,0,0,0,0,0,0,0,84,75,74,SW,13,0,29.51,0,Mostly Cloudy,3
22410,7/24/2016,0,0,0,0,0,0,0,0,84,75,74,WSW,9,0,29.51,0,Mostly Cloudy,3
22411,7/24/2016,0,0,0,0,0,0,0,0,84,75,74,WSW,9,0,29.48,0,Mostly Cloudy,3
22412,7/24/2016,0,0,0,0,0,0,0,0,84,75,74,WSW,3,0,29.48,0,Mostly Cloudy,3
22413,7/24/2016,0,0,0,0,0,0,0,0,84,75,74,WSW,8,0,29.51,0,Mostly Cloudy,3
22414,7/24/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,10,0,29.51,0,Drizzle,14
22415,7/24/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,9,0,29.54,0,Mostly Cloudy,3
22416,7/24/2016,0,0,0,0,0,0,0,1,82,75,79,WSW,9,0,29.54,0,Drizzle,14
22417,7/24/2016,0,0,0,8,2,0,0,0,86,75,70,W,9,0,29.54,0,Mostly Cloudy,3
22418,7/24/2016,1,0,1,0,1,0,0,0,86,75,70,WSW,6,0,29.57,0,Mostly Cloudy,3
22419,7/24/2016,0,0,0,3,1,0,0,0,90,72,55,W,7,0,29.57,0,Mostly Cloudy,3
22420,7/24/2016,0,1,0,0,0,0,0,0,91,72,52,WSW,7,0,29.54,0,Mostly Cloudy,3
22421,7/24/2016,0,0,0,1,0,0,0,0,93,72,49,WSW,7,0,29.54,0,Mostly Cloudy,3
22422,7/24/2016,0,1,1,11,0,0,0,0,91,70,49,SSW,9,0,29.51,0,Partly Cloudy,2
22423,7/24/2016,0,0,0,0,0,0,0,0,91,72,52,SSW,8,0,29.51,0,Partly Cloudy,2
22424,7/24/2016,0,2,1,2,0,0,0,0,91,73,55,SSW,14,0,29.48,0,Fair,0
22425,7/24/2016,0,0,0,0,0,0,0,0,90,75,62,SW,10,0,29.48,0,Partly Cloudy,2
22426,7/24/2016,0,0,0,2,0,0,0,0,88,73,62,SSW,9,0,29.48,0,Partly Cloudy,2
22427,7/24/2016,1,0,1,2,0,0,0,1,86,75,70,SSW,10,0,29.48,0,Partly Cloudy,2
22428,7/24/2016,0,0,0,3,0,0,0,0,86,75,70,SSW,6,0,29.51,0,Mostly Cloudy,3
22429,7/24/2016,0,0,0,0,0,0,0,0,84,75,74,W,13,0,29.54,0,Mostly Cloudy,3
22430,7/24/2016,0,0,0,0,0,0,0,0,84,75,74,WSW,10,0,29.57,0,Mostly Cloudy,3
22431,7/24/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,7,0,29.57,0,Fair,0
22432,7/25/2016,0,0,0,0,0,0,0,0,84,75,74,SW,7,0,29.57,0,Fair,0
22433,7/25/2016,0,0,0,0,0,0,0,0,84,75,74,SW,6,0,29.54,0,Fair,0
22434,7/25/2016,0,0,0,0,0,0,0,0,84,75,74,SW,5,0,29.54,0,Fair,0
22435,7/25/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,9,0,29.54,0,Fair,0
22436,7/25/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,9,0,29.54,0,Fair,0
22437,7/25/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,12,0,29.54,0,Fair,0
22438,7/25/2016,0,0,0,0,0,0,0,0,82,75,79,W,15,0,29.54,0,Partly Cloudy,2
22439,7/25/2016,0,0,0,0,0,0,0,0,82,75,79,W,12,0,29.54,0,Fair,0
22440,7/25/2016,4,0,1,0,0,0,0,0,84,75,74,W,12,0,29.57,0,Fair,0
22441,7/25/2016,0,0,1,7,0,0,0,0,86,75,70,W,12,0,29.57,0,Fair,0
22442,7/25/2016,1,0,0,2,0,0,0,0,90,73,59,W,8,0,29.57,0,Fair,0
22443,7/25/2016,0,0,0,3,0,0,0,1,91,72,52,SW,9,0,29.54,0,Fair,0
22444,7/25/2016,1,1,2,3,1,0,0,0,93,70,46,SW,7,0,29.54,0,Fair,0
22445,7/25/2016,0,0,0,0,2,0,0,1,95,73,49,SSW,10,0,29.54,0,Fair,0
22446,7/25/2016,1,0,0,0,0,0,0,0,93,73,52,SW,12,0,29.51,0,Mostly Cloudy,3
22447,7/25/2016,0,1,0,0,0,0,0,1,91,73,55,SSE,12,0,29.51,0,Mostly Cloudy,3
22448,7/25/2016,1,0,1,1,0,0,0,0,90,73,59,SSW,12,0,29.51,0,Mostly Cloudy,3
22449,7/25/2016,0,0,0,2,0,0,0,0,88,73,62,S,14,0,29.48,0,Mostly Cloudy,3
22450,7/25/2016,0,0,2,0,1,0,2,0,88,73,62,SSW,12,0,29.48,0,Mostly Cloudy,3
22451,7/25/2016,2,1,0,3,4,0,1,1,88,73,62,SSW,13,0,29.51,0,Mostly Cloudy,3
22452,7/25/2016,3,0,0,1,1,0,1,0,86,72,62,WSW,9,0,29.51,0,Partly Cloudy,2
22453,7/25/2016,0,0,0,0,0,0,0,0,86,73,66,S,12,0,29.54,0,Partly Cloudy,2
22454,7/25/2016,0,0,0,0,0,0,0,0,84,73,70,S,12,0,29.57,0,Partly Cloudy,2
22455,7/25/2016,0,0,0,0,0,0,0,0,84,73,70,SSW,9,0,29.57,0,Partly Cloudy,2
22456,7/26/2016,0,0,0,0,0,0,0,0,84,75,74,WSW,9,0,29.57,0,Partly Cloudy,2
22457,7/26/2016,0,0,0,0,0,0,0,0,84,75,74,WSW,7,0,29.57,0,Partly Cloudy,2
22458,7/26/2016,0,0,0,0,0,0,0,0,84,73,70,SW,6,0,29.54,0,Partly Cloudy,2
22459,7/26/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,8,0,29.51,0,Partly Cloudy,2
22460,7/26/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,7,0,29.51,0,Partly Cloudy,2
22461,7/26/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,12,0,29.51,0,Partly Cloudy,2
22462,7/26/2016,0,0,0,0,0,0,0,0,84,75,74,W,14,0,29.54,0,Partly Cloudy,2
22463,7/26/2016,0,0,0,0,0,0,0,0,84,75,74,W,10,0,29.54,0,Partly Cloudy,2
22464,7/26/2016,1,0,1,1,2,0,0,0,86,73,66,W,12,0,29.57,0,Partly Cloudy,2
22465,7/26/2016,0,1,0,0,3,0,0,0,88,72,58,W,10,0,29.57,0,Partly Cloudy,2
22466,7/26/2016,3,0,0,2,7,0,0,0,90,72,55,SW,8,0,29.57,0,Partly Cloudy,2
22467,7/26/2016,0,0,0,0,1,0,0,0,90,72,55,SW,7,0,29.57,0,Partly Cloudy,2
22468,7/26/2016,1,0,0,0,1,0,0,0,90,72,55,WSW,8,0,29.57,0,Mostly Cloudy,3
22469,7/26/2016,0,0,0,0,0,0,0,1,93,72,49,SW,12,0,29.57,0,Partly Cloudy,2
22470,7/26/2016,0,1,0,2,0,0,0,0,91,72,52,SSW,12,0,29.54,0,Mostly Cloudy,3
22471,7/26/2016,0,0,0,0,0,0,0,0,91,72,52,SSW,14,0,29.51,0,Partly Cloudy,2
22472,7/26/2016,0,0,0,0,0,0,0,0,91,72,52,SSW,15,0,29.51,0,Fair,0
22473,7/26/2016,0,0,0,1,0,0,0,0,91,72,52,SSW,15,0,29.48,0,Fair,0
22474,7/26/2016,1,0,0,1,2,0,0,0,88,72,58,SSW,14,0,29.51,0,Partly Cloudy,2
22475,7/26/2016,0,0,0,0,0,0,0,0,86,72,62,SW,12,0,29.51,0,Partly Cloudy,2
22476,7/26/2016,1,0,0,2,0,0,0,0,86,73,66,SSW,12,0,29.54,0,Mostly Cloudy,3
22477,7/26/2016,1,0,0,1,0,0,0,1,86,73,66,SW,10,0,29.54,0,Mostly Cloudy,3
22478,7/26/2016,0,0,0,0,0,0,0,0,84,73,70,SSW,12,0,29.57,0,Mostly Cloudy,3
22479,7/26/2016,0,0,0,0,0,0,0,0,84,73,70,SSW,12,0,29.57,0,Mostly Cloudy,3
22480,7/27/2016,0,0,0,0,0,0,0,0,84,73,70,SSW,12,0,29.57,0,Mostly Cloudy,3
22481,7/27/2016,0,0,0,0,0,0,0,0,84,73,70,SSW,14,0,29.54,0,Mostly Cloudy,3
22482,7/27/2016,0,0,0,0,0,0,0,0,84,73,70,SW,12,0,29.54,0,Mostly Cloudy,3
22483,7/27/2016,0,0,0,0,0,0,0,0,84,73,70,SSW,9,0,29.54,0,Mostly Cloudy,3
22484,7/27/2016,0,0,0,0,0,0,0,0,84,73,70,SW,7,0,29.54,0,Mostly Cloudy,3
22486,7/27/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,7,0,29.51,0,Partly Cloudy,2
22487,7/27/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,12,0,29.54,0,Partly Cloudy,2
22488,7/27/2016,0,0,0,0,0,0,0,0,84,72,66,WSW,8,0,29.57,0,Partly Cloudy,2
22489,7/27/2016,1,0,1,1,2,0,0,1,88,72,58,WSW,12,0,29.57,0,Partly Cloudy,2
22490,7/27/2016,1,0,0,2,0,0,0,0,90,70,52,SW,12,0,29.57,0,Partly Cloudy,2
22491,7/27/2016,0,1,0,0,0,0,1,0,91,72,52,SW,9,0,29.57,0,Partly Cloudy,2
22492,7/27/2016,0,0,0,1,1,0,0,0,91,73,55,SW,15,0,29.57,0,Partly Cloudy,2
22493,7/27/2016,0,2,1,2,1,0,0,0,91,72,52,SW,12,0,29.54,0,Partly Cloudy,2
22494,7/27/2016,0,1,0,0,0,0,0,0,91,73,55,SW,17,0,29.54,0,Partly Cloudy,2
22495,7/27/2016,0,1,0,1,0,0,0,0,91,72,52,SW,14,0,29.51,0,Partly Cloudy,2
22496,7/27/2016,0,1,0,0,0,0,2,0,91,72,52,SW,14,0,29.51,0,Partly Cloudy,2
22497,7/27/2016,0,0,0,0,0,0,0,1,91,72,52,SSW,14,0,29.48,0,Partly Cloudy,2
22498,7/27/2016,0,0,0,1,0,0,6,0,90,72,55,SW,12,0,29.51,0,Partly Cloudy,2
22499,7/27/2016,0,0,0,0,0,1,0,0,86,72,62,SW,12,0,29.51,0,Partly Cloudy,2
22501,7/27/2016,0,0,0,1,0,0,0,0,84,72,66,SW,15,0,29.57,0,Mostly Cloudy,3
22502,7/27/2016,0,0,0,0,0,0,0,0,84,72,66,SW,15,0,29.57,0,Mostly Cloudy,3
22503,7/27/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,14,0,29.57,0,Mostly Cloudy,3
22504,7/28/2016,0,0,0,0,0,0,0,0,84,73,70,SSW,12,0,29.57,0,Mostly Cloudy,3
22505,7/28/2016,0,0,0,0,0,0,0,0,84,73,70,SW,12,0,29.54,0,Mostly Cloudy,3
22506,7/28/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,12,0,29.54,0,Mostly Cloudy,3
22507,7/28/2016,0,0,0,0,0,0,0,0,82,75,79,SW,12,0,29.54,0,Rain,22
22508,7/28/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,12,0,29.54,0,Drizzle,14
22509,7/28/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,10,0,29.54,0,Mostly Cloudy,3
22510,7/28/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,12,0,29.57,0,Mostly Cloudy,3
22511,7/28/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,10,0,29.6,0,Mostly Cloudy,3
22512,7/28/2016,0,0,0,1,0,0,0,0,84,73,70,WSW,12,0,29.6,0,Partly Cloudy,2
22513,7/28/2016,2,0,2,0,1,0,0,0,86,73,66,W,13,0,29.6,0,Mostly Cloudy,3
22514,7/28/2016,0,0,0,1,1,0,5,0,90,73,59,W,17,0,29.6,0,Partly Cloudy,2
22515,7/28/2016,1,1,0,4,0,0,0,0,90,73,59,SW,18,0,29.6,0,Mostly Cloudy,3
22516,7/28/2016,0,1,0,0,0,0,0,0,90,73,59,WSW,17,0,29.57,0,Mostly Cloudy,3
22517,7/28/2016,1,0,0,4,0,0,0,0,91,73,55,SSW,20,0,29.57,0,Partly Cloudy,2
22518,7/28/2016,0,0,0,0,1,0,0,0,91,73,55,SW,16,0,29.54,0,Partly Cloudy,2
22519,7/28/2016,3,0,0,0,3,0,0,0,91,73,55,SW,17,0,29.54,0,Mostly Cloudy,3
22522,7/28/2016,0,1,0,4,2,0,0,1,88,73,62,SW,17,0,29.51,0,Mostly Cloudy,3
22523,7/28/2016,0,1,0,1,2,0,0,0,86,73,66,WSW,16,0,29.51,0,Mostly Cloudy,3
22524,7/28/2016,2,0,1,0,0,0,0,1,84,73,70,WSW,14,0,29.54,0,Mostly Cloudy,3
22526,7/28/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,7,0,29.57,0,Mostly Cloudy,3
22527,7/28/2016,0,0,0,0,0,0,0,0,84,73,70,SW,10,0,29.57,0,Partly Cloudy,2
22528,7/29/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,14,0,29.57,0,Partly Cloudy,2
22529,7/29/2016,0,0,0,0,0,0,0,0,84,73,70,W,15,0,29.57,0,Partly Cloudy,2
22530,7/29/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,12,0,29.54,0,Mostly Cloudy,3
22531,7/29/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,10,0,29.51,0,Mostly Cloudy,3
22532,7/29/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,13,0,29.51,0,Mostly Cloudy,3
22533,7/29/2016,0,0,0,0,0,0,0,0,82,73,74,SW,12,0,29.51,0,Mostly Cloudy,3
22534,7/29/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,12,0,29.51,0,Mostly Cloudy,3
22535,7/29/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,14,0,29.54,0,Mostly Cloudy,3
22536,7/29/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,17,0,29.54,0,Mostly Cloudy,3
22537,7/29/2016,0,0,1,3,0,0,0,0,88,73,62,WSW,21,0,29.54,0,Mostly Cloudy / Windy,5
22538,7/29/2016,3,0,2,0,0,0,0,0,90,73,59,WSW,18,0,29.54,0,Mostly Cloudy,3
22539,7/29/2016,2,0,1,2,1,0,0,0,91,73,55,WSW,18,0,29.54,0,Mostly Cloudy,3
22540,7/29/2016,0,0,1,2,2,0,0,0,91,72,52,S,20,0,29.54,0,Mostly Cloudy,3
22541,7/29/2016,0,1,0,0,0,0,5,0,90,75,62,SW,16,0,29.51,0,Mostly Cloudy,3
22542,7/29/2016,0,0,0,0,2,0,0,0,90,73,59,SW,16,0,29.51,0,Mostly Cloudy,3
22543,7/29/2016,0,0,1,0,0,0,0,0,90,75,62,SSW,20,0,29.48,0,Mostly Cloudy,3
22544,7/29/2016,0,0,0,0,10,1,1,0,90,73,59,SW,23,0,29.48,0,Mostly Cloudy / Windy,5
22546,7/29/2016,0,2,0,0,0,0,0,0,88,73,62,WSW,16,0,29.45,0,Mostly Cloudy,3
22547,7/29/2016,0,1,0,3,0,0,0,1,86,73,66,SW,15,0,29.48,0,Mostly Cloudy,3
22548,7/29/2016,5,0,0,0,0,0,0,1,84,73,70,SW,14,0,29.51,0,Mostly Cloudy,3
22550,7/29/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,15,0,29.54,0,Mostly Cloudy,3
22551,7/29/2016,0,0,0,0,0,0,0,0,84,73,70,SW,14,0,29.51,0,Mostly Cloudy,3
22552,7/30/2016,0,0,0,0,0,0,0,0,84,73,70,SW,15,0,29.51,0,Mostly Cloudy,3
22553,7/30/2016,0,0,0,0,0,0,0,0,84,73,70,WSW,14,0,29.51,0,Mostly Cloudy,3
22554,7/30/2016,0,0,0,0,0,0,0,0,84,73,70,SW,12,0,29.48,0,Mostly Cloudy,3
22555,7/30/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,15,0,29.48,0,Mostly Cloudy,3
22556,7/30/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,12,0,29.45,0,Mostly Cloudy,3
22557,7/30/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,16,0,29.45,0,Mostly Cloudy,3
22558,7/30/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,17,0,29.48,0,Mostly Cloudy,3
22559,7/30/2016,0,0,0,0,0,0,0,0,82,73,74,WSW,17,0,29.48,0,Mostly Cloudy,3
22560,7/30/2016,0,0,0,1,1,0,0,0,84,75,74,WSW,15,0,29.48,0,Mostly Cloudy,3
22561,7/30/2016,0,0,0,1,0,0,0,0,86,72,62,WSW,14,0,29.48,0,Mostly Cloudy,3
22562,7/30/2016,0,0,1,0,1,0,0,0,88,73,62,SW,12,0,29.51,0,Mostly Cloudy,3
22563,7/30/2016,0,1,2,2,0,0,1,0,88,73,62,SW,14,0,29.51,0,Mostly Cloudy,3
22564,7/30/2016,1,1,0,3,0,0,0,0,88,73,62,SW,12,0,29.51,0,Mostly Cloudy,3
22565,7/30/2016,1,0,0,6,1,0,0,1,88,73,62,SW,14,0,29.48,0,Mostly Cloudy,3
22566,7/30/2016,0,1,0,2,0,0,0,1,88,73,62,WSW,12,0,29.48,0,Mostly Cloudy,3
22567,7/30/2016,1,1,0,15,1,0,0,0,88,73,62,WSW,16,0,29.45,0,Mostly Cloudy,3
22568,7/30/2016,0,0,0,0,2,0,0,1,88,73,62,SW,12,0,29.45,0,Mostly Cloudy,3
22569,7/30/2016,0,0,0,1,0,0,0,0,88,73,62,SW,16,0,29.45,0,Mostly Cloudy,3
22570,7/30/2016,1,0,1,0,0,0,0,0,86,73,66,SW,14,0,29.45,0,Mostly Cloudy,3
22571,7/30/2016,0,0,0,1,0,0,0,2,86,75,70,W,16,0,29.48,0,Mostly Cloudy,3
22572,7/30/2016,2,0,0,4,1,0,0,1,84,75,74,WSW,12,0,29.48,0,Mostly Cloudy,3
22573,7/30/2016,0,0,0,1,0,0,0,0,84,75,74,SW,16,0,29.51,0,Mostly Cloudy,3
22575,7/30/2016,0,0,0,0,0,0,0,0,82,77,84,SW,12,0,29.54,0,Light Rain,12
22576,7/31/2016,0,0,0,0,0,0,0,0,84,75,74,SW,12,0,29.54,0,Mostly Cloudy,3
22577,7/31/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,9,0,29.54,0,Cloudy,18
22578,7/31/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,12,0,29.51,0,Cloudy,18
22579,7/31/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,10,0,29.51,0,Cloudy,18
22580,7/31/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,8,0,29.51,0,Mostly Cloudy,3
22581,7/31/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,8,0,29.51,0,Mostly Cloudy,3
22582,7/31/2016,0,0,0,0,0,0,0,0,82,75,79,SW,13,0,29.51,0,Mostly Cloudy,3
22583,7/31/2016,0,0,0,0,0,0,0,0,82,75,79,SW,12,0,29.51,0,Mostly Cloudy,3
22584,7/31/2016,0,0,0,2,0,0,0,0,84,73,70,W,14,0,29.54,0,Mostly Cloudy,3
22585,7/31/2016,0,0,2,5,0,0,0,1,86,73,66,W,16,0,29.54,0,Mostly Cloudy,3
22586,7/31/2016,0,1,0,4,0,0,0,1,88,73,62,WSW,15,0,29.54,0,Mostly Cloudy,3
22587,7/31/2016,0,1,0,1,1,0,0,0,88,73,62,SW,9,0,29.54,0,Mostly Cloudy,3
22588,7/31/2016,2,0,0,0,4,0,0,0,90,73,59,SW,10,0,29.54,0,Mostly Cloudy,3
22589,7/31/2016,0,1,0,0,0,0,0,1,90,73,59,SW,12,0,29.51,0,Mostly Cloudy,3
22590,7/31/2016,0,0,1,2,0,0,0,0,90,75,62,SW,15,0,29.51,0,Mostly Cloudy,3
22591,7/31/2016,0,0,0,1,0,0,0,0,88,75,66,SW,15,0,29.48,0,Mostly Cloudy,3
22592,7/31/2016,1,0,1,1,0,0,0,1,88,75,66,SW,15,0,29.48,0,Mostly Cloudy,3
22593,7/31/2016,2,0,0,1,0,0,0,0,88,75,66,SW,15,0,29.48,0,Mostly Cloudy,3
22594,7/31/2016,1,0,0,0,0,0,0,0,86,75,70,SSW,17,0,29.48,0,Mostly Cloudy,3
22595,7/31/2016,0,0,0,3,0,0,0,0,86,75,70,SW,12,0,29.48,0,Mostly Cloudy,3
22596,7/31/2016,0,1,0,2,0,0,0,0,84,75,74,SSW,15,0,29.51,0,Mostly Cloudy,3
22598,7/31/2016,0,0,0,0,0,0,0,0,84,75,74,SW,13,0,29.54,0,Light Drizzle,26
22599,7/31/2016,0,0,0,0,0,0,0,0,84,75,74,SW,13,0,29.54,0,Mostly Cloudy,3
22600,8/1/2016,0,0,0,0,0,0,0,0,84,75,74,SW,9,0,29.51,0,Mostly Cloudy,3
22601,8/1/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,14,0,29.51,0,Light Drizzle,26
22602,8/1/2016,0,0,0,0,0,0,0,0,82,77,84,WSW,14,0,29.51,0,Mostly Cloudy,3
22603,8/1/2016,0,0,0,0,0,0,0,0,82,77,84,SW,14,0,29.48,0,Mostly Cloudy,3
22604,8/1/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,14,0,29.48,0,Mostly Cloudy,3
22605,8/1/2016,0,0,0,0,0,0,0,0,82,75,79,W,14,0,29.48,0,Mostly Cloudy,3
22608,8/1/2016,0,0,1,1,0,0,1,0,82,75,79,WSW,14,0,29.48,0,Mostly Cloudy,3
22609,8/1/2016,3,1,0,2,0,0,0,1,84,75,74,SW,14,0,29.48,0,Haze,6
22610,8/1/2016,0,0,0,2,0,0,0,1,84,75,74,SSW,12,0,29.48,0,Smoke,7
22611,8/1/2016,0,0,0,1,3,0,0,0,86,75,70,SW,9,0,29.48,0,Mostly Cloudy,3
22612,8/1/2016,1,0,0,0,0,0,0,0,86,75,70,WSW,14,0,29.45,0,Mostly Cloudy,3
22613,8/1/2016,1,0,0,3,4,0,0,0,86,77,74,SW,13,0,29.45,0,Mostly Cloudy,3
22614,8/1/2016,0,0,1,0,0,0,0,0,88,75,66,SW,14,0,29.42,0,Mostly Cloudy,3
22615,8/1/2016,0,0,0,0,0,1,0,0,88,75,66,SW,13,0,29.42,0,Mostly Cloudy,3
22616,8/1/2016,0,0,0,0,0,0,0,0,86,75,70,SW,16,0,29.39,0,Mostly Cloudy,3
22617,8/1/2016,0,0,0,0,0,0,0,0,86,75,70,SW,16,0,0,0,Mostly Cloudy,3
22618,8/1/2016,1,0,0,0,0,0,0,0,84,75,74,SSW,14,0,29.36,0,Mostly Cloudy,3
22619,8/1/2016,0,0,1,3,0,0,0,3,84,75,74,SSW,15,0,29.39,0,Haze,6
22620,8/1/2016,0,0,2,2,0,0,0,1,84,75,74,SSW,21,0,29.39,0,Haze / Windy,13
22621,8/1/2016,2,0,0,0,0,0,0,0,84,75,74,SW,10,0,29.42,0,Haze,6
22622,8/1/2016,0,0,0,0,0,0,0,0,84,77,79,SW,10,0,29.45,0,Mostly Cloudy,3
22623,8/1/2016,0,0,0,0,0,0,0,0,84,75,74,SW,10,0,29.45,0,Mostly Cloudy,3
22624,8/2/2016,0,0,0,0,0,0,0,0,82,75,79,SW,12,0,29.42,0,Mostly Cloudy,3
22625,8/2/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,12,0,29.42,0,Mostly Cloudy,3
22626,8/2/2016,0,0,0,0,0,0,0,0,82,75,79,SW,12,0,29.42,0,Mostly Cloudy,3
22627,8/2/2016,0,0,0,0,0,0,0,0,82,75,79,WSW,7,0,29.39,0,Smoke,7
22628,8/2/2016,0,0,0,0,0,0,0,0,82,75,79,SW,12,0,29.36,0,Smoke,7
22629,8/2/2016,0,0,0,0,0,0,0,0,82,77,84,WSW,10,0,29.36,0,Smoke,7
22630,8/2/2016,0,0,0,0,0,0,0,0,82,77,84,WSW,12,0,29.36,0,Smoke,7
22631,8/2/2016,0,0,0,0,0,0,0,0,82,77,84,WSW,10,0,29.36,0,Mostly Cloudy,3
22632,8/2/2016,0,1,0,0,0,0,1,0,84,77,79,SW,12,0,29.36,0,Mostly Cloudy,3
22633,8/2/2016,1,0,1,0,0,0,0,0,84,77,79,SW,10,0,29.36,0,Mostly Cloudy,3
22634,8/2/2016,3,0,1,1,1,0,0,1,86,77,74,SW,12,0,29.36,0,Mostly Cloudy,3
22635,8/2/2016,0,1,0,0,1,0,0,0,88,77,70,SW,14,0,29.36,0,Mostly Cloudy,3
22636,8/2/2016,1,1,0,1,0,0,0,0,88,77,70,WSW,15,0,29.36,0,Mostly Cloudy,3
22637,8/2/2016,0,0,0,0,0,0,0,0,91,77,63,WSW,12,0,29.34,0,Mostly Cloudy,3
22638,8/2/2016,1,1,0,1,0,0,0,0,91,77,63,WSW,14,0,29.31,0,Mostly Cloudy,3
22639,8/2/2016,1,0,0,0,0,0,0,0,91,77,63,WSW,14,0,29.31,0,Mostly Cloudy,3
22640,8/2/2016,0,1,0,0,0,0,0,0,91,77,63,SW,14,0,29.31,0,Mostly Cloudy,3
22641,8/2/2016,0,0,0,0,0,0,0,0,88,77,70,WNW,9,0,29.28,0,Mostly Cloudy,3
22642,8/2/2016,0,0,2,0,1,0,0,0,86,77,74,SSW,10,0,29.31,0,Mostly Cloudy,3
22643,8/2/2016,1,1,0,2,3,0,0,0,86,77,74,SSW,7,0,29.31,0,Mostly Cloudy,3
22644,8/2/2016,0,1,0,1,4,0,0,0,84,77,79,SSW,10,0,29.34,0,Smoke,7
22645,8/2/2016,0,0,1,6,2,0,0,0,84,77,79,SSW,9,0,29.36,0,Smoke,7
22646,8/2/2016,0,0,0,0,0,0,0,0,84,77,79,SSW,13,0,29.36,0,Smoke,7
22647,8/2/2016,0,0,0,0,0,0,0,0,84,77,79,SSW,9,0,29.39,0,Smoke,7
22648,8/3/2016,0,0,0,0,0,0,0,0,84,77,79,SSW,8,0,29.39,0,Mostly Cloudy,3
22649,8/3/2016,0,0,0,0,0,0,0,0,84,77,79,SW,6,0,29.39,0,Mostly Cloudy,3
22650,8/3/2016,0,0,0,0,0,0,0,0,84,75,74,SW,8,0,29.36,0,Mostly Cloudy,3
22651,8/3/2016,0,0,0,0,0,0,0,0,84,75,74,SSW,9,0,29.36,0,Mostly Cloudy,3
22652,8/3/2016,0,0,0,0,0,0,0,0,82,75,79,SW,6,0,29.36,0,Mostly Cloudy,3
